pE,pN,value_mean,value_std
4.748305085,0.5533898305,114.6679317,19.12566293
4.83220339,0.5533898305,115.6807745,19.29459674
4.916101695,0.5533898305,116.6848262,19.46206426
5,0.5533898305,117.6803117,19.62810301
0.05,0.6372881356,4,5.254534393e-16
0.1338983051,0.6372881356,12.38983051,2.101813757e-15
0.2177966102,0.6372881356,20.77966102,4.203627514e-15
0.3016949153,0.6372881356,29.16949153,3.177643716e-15
0.3855932203,0.6372881356,37.55932203,3.891802844e-15
0.4694915254,0.6372881356,45.94915254,6.355287432e-15
0.5533898305,0.6372881356,54.33898305,8.407255028e-15
0.6372881356,0.6372881356,62.42478245,0.7426137609
0.7211864407,0.6372881356,69.64773443,2.413031686
0.8050847458,0.6372881356,75.22622433,4.604465731
0.8889830508,0.6372881356,78.95924861,6.03749486
0.9728813559,0.6372881356,82.07046819,8.442456843
1.056779661,0.6372881356,83.9526889,9.963812543
1.140677966,0.6372881356,87.16891773,11.16995012
1.224576271,0.6372881356,90.1499237,12.22386746
1.308474576,0.6372881356,92.23427373,12.82169636
1.392372881,0.6372881356,94.31499803,14.16790991
1.476271186,0.6372881356,95.30608852,13.20501349
1.560169492,0.6372881356,96.78490026,14.17253185
1.644067797,0.6372881356,98.09494462,14.50886849
1.727966102,0.6372881356,98.27194654,15.19580118
1.811864407,0.6372881356,98.39573116,16.71400037
1.895762712,0.6372881356,100.6296916,17.12080241
1.979661017,0.6372881356,101.446824,17.96913698
2.063559322,0.6372881356,102.7245887,16.38548596
2.147457627,0.6372881356,104.9363517,16.73854097
2.231355932,0.6372881356,106.0998414,17.0995124
2.315254237,0.6372881356,106.5156097,16.33660617
2.399152542,0.6372881356,106.2849091,16.94761022
2.483050847,0.6372881356,108.1426223,17.243831
2.566949153,0.6372881356,108.3535443,15.95152435
2.650847458,0.6372881356,109.3413151,16.88499101
2.734745763,0.6372881356,110.1864586,15.32690351
2.818644068,0.6372881356,111.8760965,15.56193165
2.902542373,0.6372881356,111.1653565,16.13146651
2.986440678,0.6372881356,111.2605902,16.20328444
3.070338983,0.6372881356,112.8229486,16.43081636
3.154237288,0.6372881356,113.5333239,16.61233784
3.238135593,0.6372881356,115.0428079,16.83320742
3.322033898,0.6372881356,114.9708865,17.29764996
3.405932203,0.6372881356,113.8977655,17.24940235
3.489830508,0.6372881356,114.4060861,15.8152552
3.573728814,0.6372881356,114.7704032,16.85902846
3.657627119,0.6372881356,116.1172594,17.05687291
3.741525424,0.6372881356,116.0872004,18.14069938
3.825423729,0.6372881356,114.2269089,18.26612299
