method,n_users,count,failure_count,final_grid_ne_gap_mean,final_grid_ne_gap_std,final_grid_ne_gap_median,final_grid_ne_gap_q25,final_grid_ne_gap_q75,final_grid_ne_gap_min,final_grid_ne_gap_max,joint_revenue_mean,joint_revenue_std,joint_revenue_median,joint_revenue_q25,joint_revenue_q75,joint_revenue_min,joint_revenue_max,runtime_sec_mean,runtime_sec_std,runtime_sec_median,runtime_sec_q25,runtime_sec_q75,runtime_sec_min,runtime_sec_max,stage2_solver_calls_mean,stage2_solver_calls_std,stage2_solver_calls_median,stage2_solver_calls_q25,stage2_solver_calls_q75,stage2_solver_calls_min,stage2_solver_calls_max,audit_stage2_solver_calls_mean,audit_stage2_solver_calls_std,audit_stage2_solver_calls_median,audit_stage2_solver_calls_q25,audit_stage2_solver_calls_q75,audit_stage2_solver_calls_min,audit_stage2_solver_calls_max,total_stage2_solver_calls_mean,total_stage2_solver_calls_std,total_stage2_solver_calls_median,total_stage2_solver_calls_q25,total_stage2_solver_calls_q75,total_stage2_solver_calls_min,total_stage2_solver_calls_max
BO-online,10,5,0,1.3091057673831883,1.0792922986159557,1.0322980818776557,0.45983601526366513,2.1097674048659414,0.0,2.9436273349086797,43.431990735830276,25.332612453793416,44.05775637589832,35.92711146201878,68.42936201255125,0.0,68.74572382868304,11.75893734022975,4.577244642742405,11.655713600106537,9.2769919000566,14.837527600117028,4.841931300237775,18.182522300630808,1071.0,0.0,1071.0,1071.0,1071.0,1071.0,1071.0,240.0,0.0,240.0,240.0,240.0,240.0,240.0,1311.0,0.0,1311.0,1311.0,1311.0,1311.0,1311.0
BO-online,15,5,0,1.7816522789943618,1.4368624591923582,1.0448687797549,0.8393600577569273,1.7275311047705273,0.7263780408077878,4.570123411881667,73.53299725678788,15.236542588911709,76.95900330807544,72.53065456991874,81.2640298453129,45.68844532199024,91.2228532386421,27.997124660015107,4.106406669949033,26.072521300055087,25.304403900168836,31.826273599639535,22.988201799802482,33.79422270040959,1071.0,0.0,1071.0,1071.0,1071.0,1071.0,1071.0,240.0,0.0,240.0,240.0,240.0,240.0,240.0,1311.0,0.0,1311.0,1311.0,1311.0,1311.0,1311.0
BO-online,20,5,0,2.55766501145433,1.7235356156911064,1.8792958426999817,1.726033078599535,3.0282801996965105,0.533793687638763,5.620922248636859,86.60215175685622,7.085716599764099,84.1741010648181,81.99673236046468,85.46820612757554,80.95723154598899,100.41448768543377,48.29145801980049,11.645652073508522,46.84068949986249,38.58844009973109,51.134129700250924,36.02698679920286,68.86704399995506,1071.0,0.0,1071.0,1071.0,1071.0,1071.0,1071.0,240.0,0.0,240.0,240.0,240.0,240.0,240.0,1311.0,0.0,1311.0,1311.0,1311.0,1311.0,1311.0
BO-online,25,5,0,2.5115949790584593,1.8122199874425255,2.7016549605722844,0.9362927775581795,4.426643119755006,0.0,4.493384037406827,89.37750226295447,34.380594124764905,81.4400295268013,76.0188938021391,123.5927991291038,35.93635144593094,129.89943741079716,57.384213080070914,15.136252870322997,52.49491980019957,51.1664736000821,67.54750250000507,35.728867299854755,79.98330220021307,1071.0,0.0,1071.0,1071.0,1071.0,1071.0,1071.0,240.0,0.0,240.0,240.0,240.0,240.0,240.0,1311.0,0.0,1311.0,1311.0,1311.0,1311.0,1311.0
BO-online,30,5,0,4.112218753530565,2.914266446711085,3.1403621504957115,3.1211240924991657,4.380836170466878,0.5417827174184069,9.376988636772666,93.35357747104716,11.4882132859555,96.126379357615,85.37829003178786,100.52845592947989,76.00924031245346,108.72552172389965,94.40478473994881,8.438478597430258,91.40294060017914,89.26151050068438,95.5331609994173,85.77469009999186,110.05162149947137,1071.0,0.0,1071.0,1071.0,1071.0,1071.0,1071.0,240.0,0.0,240.0,240.0,240.0,240.0,240.0,1311.0,0.0,1311.0,1311.0,1311.0,1311.0,1311.0
MARL,10,5,0,10.092468463013086,9.610754191690406,5.542078075978807,4.981775281642201,6.241680672268913,4.420736566278343,29.27607171889716,31.757945861642234,14.29171902360053,40.4454365556691,14.975116680437475,41.122517649014995,14.158223376074675,48.08843504701493,0.6909182002767921,0.27139366643959806,0.5575117999687791,0.48999010026454926,0.8924696007743478,0.3962941002100706,1.1183254001662135,62.0,0.6324555320336759,62.0,62.0,62.0,61.0,63.0,240.0,0.0,240.0,240.0,240.0,240.0,240.0,302.0,0.6324555320336759,302.0,302.0,302.0,301.0,303.0
MARL,15,5,0,12.649051672936434,5.870192466955136,13.804459789266197,6.124541794518594,17.39926406155177,5.690911782890158,20.22608093645546,43.32263057041899,14.014885675221302,50.10391102833252,27.30820445034286,55.74564323103986,25.59979230114166,57.855601841238055,1.422031620144844,0.13892522144249098,1.3660356001928449,1.3319771001115441,1.4648742005228996,1.2760320995002985,1.6712391003966331,60.8,0.9797958971132712,60.0,60.0,62.0,60.0,62.0,240.0,0.0,240.0,240.0,240.0,240.0,240.0,300.8,0.9797958971132712,300.0,300.0,302.0,300.0,302.0
MARL,20,5,0,12.568651931614701,7.330321862367937,15.173851617594094,5.08827770254112,18.53492187254608,2.8107916178561343,21.23541684753608,40.60534387257806,23.48377259098461,34.346101941411185,22.680694321497306,43.616055252859375,18.300061495764133,84.0838063513583,2.5630988800898193,0.3628689200039415,2.4935105005279183,2.416932700201869,2.808401199989021,2.0137446001172066,3.0829053996130824,60.0,0.0,60.0,60.0,60.0,60.0,60.0,240.0,0.0,240.0,240.0,240.0,240.0,240.0,300.0,0.0,300.0,300.0,300.0,300.0,300.0
MARL,25,5,0,27.14110069997518,12.311654181232612,27.682859052986956,16.367499510700434,30.04197584379873,13.39633557556176,48.21683351682801,24.58061511692334,10.64660462738107,18.31899891188897,17.596095583780976,24.128838288205035,17.5598364857673,45.29930631497443,3.433773679845035,0.5778598441165497,3.387260500341654,3.3157500997185707,3.561587699688971,2.5475615998730063,4.3567084996029735,60.6,0.8,60.0,60.0,61.0,60.0,62.0,240.0,0.0,240.0,240.0,240.0,240.0,240.0,300.6,0.8,300.0,300.0,301.0,300.0,302.0
MARL,30,5,0,13.50977484285097,8.633334276771683,12.955661782758884,6.231662298507532,18.665724150702495,2.8223298554287837,26.873496126857155,37.84707526287898,9.9398906299952,40.999733310365045,27.922422557163287,46.2078714461883,24.51465060049759,49.59069840018069,5.590782399848104,0.4211884082831478,5.314613199792802,5.311575899831951,5.703028899617493,5.254676999524236,6.370017000474036,60.4,0.7999999999999999,60.0,60.0,60.0,60.0,62.0,240.0,0.0,240.0,240.0,240.0,240.0,240.0,300.4,0.8,300.0,300.0,300.0,300.0,302.0
