pE,pN,value_mean,value_std
0.1,0.1,19087.17499,0
0.3,0.1,32368.89587,0
0.5,0.1,41513.36412,0
0.1,0.3,19778.23599,0
0.3,0.3,33059.95686,0
0.5,0.3,42204.42511,0
0.1,0.5,20254.03166,0
0.3,0.5,33535.75253,0
0.5,0.5,42680.22078,0
