pE,pN,value_mean,value_std
0.1,0.1,-19085.95952,0
0.3,0.1,-32367.6804,0
0.5,0.1,-41512.14865,0
0.1,0.3,-19777.02051,0
0.3,0.3,-33058.74139,0
0.5,0.3,-42203.20964,0
0.1,0.5,-20252.81618,0
0.3,0.5,-33534.53706,0
0.5,0.5,-42679.00531,0
