pN\pE,0.01,0.3095,0.609,0.9085,1.208,1.5075,1.807,2.1065,2.406,2.7055,3.005,3.3045,3.604,3.9035,4.203,4.5025,4.802,5.1015,5.401,5.7005,6
0.01,239.820732569,240.373111623,236.302771609,224.786309213,209.59365331,192.405062576,179.402508007,169.41944604,156.911930427,147.553676331,138.976313364,131.134836842,124.833212602,119.334146999,113.125922827,106.619161789,99.365351348,95.6812510101,86.725628952,87.1400943892,80.2335757865
0.3095,239.820732569,240.373111623,236.302771609,224.786309213,209.59365331,192.405062576,179.402508007,169.41944604,156.911930427,147.553676331,138.976313364,131.134836842,124.833212602,119.334146999,113.125922827,106.619161789,99.365351348,95.6812510101,86.725628952,87.1400943892,80.2335757865
0.609,239.820732569,227.697707772,246.911544213,222.294108201,210.613362442,193.188060736,179.402508007,169.41944604,154.988088093,149.057636151,141.211658379,128.192426814,124.603719914,120.264040583,114.423005663,106.412263345,97.8298680795,89.4606820904,86.7296027114,81.6068563968,76.7544493737
0.9085,227.145328718,227.697707772,246.911544213,222.294108201,210.613362442,193.188060736,179.402508007,168.752533624,154.988088093,149.057636151,141.211658379,128.192426814,124.603719914,120.264040583,109.958458838,103.299175127,89.2825827885,81.840346038,78.1823174204,67.5085819247,62.7044102716
1.208,227.047933692,227.697707772,246.911544213,222.294108201,210.613362442,193.188060736,179.402508007,168.752533624,154.988088093,149.057636151,140.721699523,128.192426814,124.603719914,112.670660826,97.6104242173,91.2390659209,82.3069960854,75.6748943238,71.8656691746,57.1561782728,45.4280124412
1.5075,220.725361855,227.697707772,246.911544213,222.294108201,210.613362442,193.188060736,179.402508007,168.752533624,154.988088093,148.588896111,137.873284517,130.092792235,119.555827899,108.331996545,100.139569308,93.222588291,84.219025466,72.5575067473,54.4289256977,51.337565317,34.6440114439
1.807,210.523218912,227.697707772,246.911544213,222.294108201,210.613362442,193.188060736,179.402508007,168.129261525,154.849144421,145.106107537,134.187727701,126.622798857,112.63754205,103.860743671,97.1294692946,87.0533635642,71.2979073077,48.7295820085,45.8408569705,43.0305458091,40.2924936989
2.1065,204.181052284,227.697707772,246.911544213,222.294108201,209.834217009,193.188060736,181.007647797,167.103637499,158.493366405,147.135354883,136.369254494,125.356787499,115.165024049,104.126114107,85.0681543908,81.2505574987,77.5572560838,66.8885660927,63.6169455512,53.7307669529,50.8256631558
2.406,196.136755328,226.086755328,243.503119691,225.766271712,208.308870848,192.213319106,180.241554862,168.497604452,156.999918717,147.863976243,136.385990242,120.972294061,108.220718723,103.76285237,99.4722201821,84.5764912924,80.8831898775,70.2144998864,66.9428793449,51.863306962,49.1099357011
2.7055,188.238923813,218.188923813,246.2011587,224.719829513,207.522299004,193.598029727,176.465046179,169.262445036,156.215601819,148.347647013,139.116473572,116.253353595,111.730327116,107.272460762,102.981828575,88.0860996852,84.3927982703,68.1920066983,65.0811434494,62.0547309484,59.1061407482
3.005,181.460566428,211.410566428,245.4402801,224.311949588,211.039396549,193.598029727,182.273457922,169.035132625,156.432774979,149.138448926,137.536825666,116.253353595,115.310179917,111.1721619,106.881529712,91.9858008226,88.2924994077,72.0917078358,68.9808445868,64.9475826536,61.6991595899
3.3045,194.086999677,224.036999677,239.436976152,226.210518953,211.039396549,191.222005331,181.582695213,163.449240425,155.836418959,138.483397465,137.536825666,116.253353595,115.310179917,115.572910305,111.282278117,96.3865492273,92.6932478125,76.6248789131,73.197475882,69.863216625,66.6147935613
