trial,seed,n_users,provider,pE,pN,approx_gain,exact_gain,abs_error,rel_error,approx_best_set,exact_best_set,candidate_count
1,20270004,10,E,0.026201619141502847,0.018434054928186765,48.5660659894487,0.28396463413958006,48.28210135530912,170.02857240164818,"(4, 9)","(0, 5, 6, 8)",32
1,20270004,10,N,0.026201619141502847,0.018434054928186765,128.7237467334908,0.0,128.7237467334908,12872374673.34908,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)","(0, 5, 8)",32
1,20270004,10,E,0.028466443561621063,0.015561709440293964,48.90108556280804,0.8454666495107379,48.0556189132973,56.83916561476026,"(4, 9)","(3, 5, 6, 9)",27
1,20270004,10,N,0.028466443561621063,0.015561709440293964,128.8386405530065,0.0,128.8386405530065,12883864055.300652,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)","(6, 9)",27
2,20270005,10,E,0.027929558147111816,0.016443524832921483,31.378998545162315,2.220446049250313e-16,31.378998545162315,3137899854.5162315,"(0, 1, 2, 3, 4, 5, 6, 7, 9)","(2, 5, 6, 8)",32
2,20270005,10,N,0.027929558147111816,0.016443524832921483,108.00860335171225,0.0,108.00860335171225,10800860335.171225,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)","(2, 4, 5, 6, 7, 8, 9)",32
2,20270005,10,E,0.01293096613589496,0.023688637161902917,32.878857746284,5.551115123125783e-17,32.878857746284,3287885774.6284,"(0, 1, 2, 3, 4, 5, 6, 7, 9)","(0, 1, 3, 6)",27
2,20270005,10,N,0.01293096613589496,0.023688637161902917,107.718798858553,0.0,107.718798858553,10771879885.855299,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)","(0, 1, 2, 4, 5, 6, 7, 8)",27
2,20270005,10,E,0.024522001027609715,0.024577881751699393,32.415672592140226,0.6959183350277043,31.71975425711252,45.57970764752127,"(0, 1, 2, 3, 4, 5, 6, 7, 9)","(2, 5, 6, 8)",27
2,20270005,10,N,0.024522001027609715,0.024577881751699393,107.68322907496113,0.0,107.68322907496113,10768322907.496113,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)","(4, 6)",27
2,20270005,10,E,0.028701162587750156,0.01785200552136935,31.30183810109848,2.220446049250313e-16,31.30183810109848,3130183810.109848,"(0, 1, 2, 3, 4, 5, 6, 7, 9)","(0, 1, 2, 7, 8)",36
2,20270005,10,N,0.028701162587750156,0.01785200552136935,107.95226412417433,0.0,107.95226412417433,10795226412.417433,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)","(0, 3, 6, 7, 9)",36
