figure_id,block,Q,trials,candidate_family_size_mean,candidate_family_size_std,candidate_family_size_median,restricted_gap_mean,restricted_gap_std,restricted_gap_median,grid_ne_gap_mean,grid_ne_gap_std,grid_ne_gap_median,runtime_sec_mean,runtime_sec_std,runtime_sec_median,stage2_calls_mean,stage2_calls_std,stage2_calls_median,final_pE_mean,final_pE_std,final_pE_median,final_pN_mean,final_pN_std,final_pN_median
F1,F,1,20,2.033333333333333,0.14529663145135577,2.0,0.0,0.0,0.0,nan,nan,nan,0.0009722355054691434,0.0033029455912067735,0.00020329206017777324,1.7,2.2158519806160335,1.0,0.5,0.0,0.5,0.48219676804545236,0.0776024889582874,0.5
F1,F,2,20,3.05,0.21794494717703367,3.0,0.0,0.0,0.0,nan,nan,nan,0.0007006709405686706,0.0018654237473821889,0.000256937462836504,1.7,2.2158519806160335,1.0,0.5,0.0,0.5,0.48219676804545236,0.0776024889582874,0.5
F1,F,3,20,4.066666666666666,0.29059326290271154,4.0,0.0,0.0,0.0,nan,nan,nan,0.0007294438488315791,0.001771776858761488,0.00031489599496126175,1.7,2.2158519806160335,1.0,0.5,0.0,0.5,0.48219676804545236,0.0776024889582874,0.5
F1,F,4,20,5.083333333333334,0.3632415786283895,5.0,0.0,0.0,0.0,nan,nan,nan,0.0008024041948374361,0.0017869507976856192,0.00037964596413075924,1.7,2.2158519806160335,1.0,0.5,0.0,0.5,0.48219676804545236,0.0776024889582874,0.5
F1,F,5,20,6.1,0.43588989435406733,6.0,0.0,0.0,0.0,nan,nan,nan,0.0009191290591843426,0.0018986763082099129,0.0004756454727612436,1.7,2.2158519806160335,1.0,0.5,0.0,0.5,0.48219676804545236,0.0776024889582874,0.5
F1,F,6,20,7.116666666666667,0.5085382100797454,7.0,0.0,0.0,0.0,nan,nan,nan,0.0009955768997315317,0.0018656665225724354,0.0005588955245912075,1.7,2.2158519806160335,1.0,0.5,0.0,0.5,0.48219676804545236,0.0776024889582874,0.5
