n_users,empirical_ratio_mean,empirical_ratio_std,theorem2_bound_mean,theorem2_bound_std,v_optimal_mean,v_empty_mean,count
6,0.5427677601489528,0.4744089271178153,2.3624723021667484,1.4122033295620326,4395169.462203885,162.74908254313644,3
8,0.8293555804916773,0.08219576961688223,1.7308480888635425,0.9952008998951667,164.63721364274235,224.6952317316142,3
