n_users,method,outer_iters_mean,outer_iters_std,inner_iters_mean,inner_iters_std,total_rounds_mean,total_rounds_std,count
20,Algorithm2,9.666666666666666,0.5773502691896257,1.0,0.0,10.666666666666666,0.5773502691896257,3
20,PEN,8.0,0.0,324.3333333333333,7.023769168568492,332.3333333333333,7.023769168568492,3
20,UBRD,3.0,0.0,0.0,0.0,3.0,0.0,3
20,VI,0.0,0.0,148.66666666666666,88.91194145520237,148.66666666666666,88.91194145520237,3
50,Algorithm2,14.666666666666666,1.1547005383792515,1.0,0.0,15.666666666666666,1.1547005383792515,3
50,PEN,8.0,0.0,326.6666666666667,16.165807537309522,334.6666666666667,16.165807537309522,3
50,UBRD,5.0,1.0,0.0,0.0,5.0,1.0,3
50,VI,0.0,0.0,145.66666666666666,94.108093877909,145.66666666666666,94.108093877909,3
