pE,pN,value_mean,value_std
2.108474576,0.2338983051,81678.67781,1999.922816
2.242372881,0.2338983051,84189.88953,2061.946922
2.376271186,0.2338983051,86627.17959,2122.146072
2.510169492,0.2338983051,88996.71543,2180.672461
2.644067797,0.2338983051,91303.8518,2237.658237
2.777966102,0.2338983051,93553.27321,2293.219015
2.911864407,0.2338983051,95749.10581,2347.456633
3.045762712,0.2338983051,97895.00637,2400.461348
3.179661017,0.2338983051,99994.23375,2452.313602
3.313559322,0.2338983051,102049.7071,2503.085449
3.447457627,0.2338983051,104064.0532,2552.841736
3.581355932,0.2338983051,106039.6464,2601.641071
3.715254237,0.2338983051,107978.6407,2649.536632
3.849152542,0.2338983051,109882.9978,2696.576848
3.983050847,0.2338983051,111754.5103,2742.80597
4.116949153,0.2338983051,113594.821,2788.264562
4.250847458,0.2338983051,115405.4404,2832.989915
4.384745763,0.2338983051,117187.7608,2877.016405
4.518644068,0.2338983051,118943.0691,2920.375803
4.652542373,0.2338983051,120672.5574,2963.097544
4.786440678,0.2338983051,122377.3327,3005.20896
4.920338983,0.2338983051,124058.4251,3046.735485
5.054237288,0.2338983051,125716.7949,3087.700832
5.188135593,0.2338983051,127353.3393,3128.127156
5.322033898,0.2338983051,128968.8982,3168.03519
5.455932203,0.2338983051,130564.2585,3207.444371
5.589830508,0.2338983051,132140.1596,3246.372953
5.723728814,0.2338983051,133697.2965,3284.8381
5.857627119,0.2338983051,135236.324,3322.85598
5.991525424,0.2338983051,136757.8595,3360.441842
6.125423729,0.2338983051,138262.4864,3397.610086
6.259322034,0.2338983051,139750.756,3434.374332
6.393220339,0.2338983051,141223.1906,3470.747474
6.527118644,0.2338983051,142680.285,3506.741734
6.661016949,0.2338983051,144122.509,3542.368711
6.794915254,0.2338983051,145550.3088,3577.639424
6.928813559,0.2338983051,146964.1086,3612.564352
7.062711864,0.2338983051,148364.3125,3647.15347
7.196610169,0.2338983051,149751.3052,3681.416282
7.330508475,0.2338983051,151125.4537,3715.361851
7.46440678,0.2338983051,152487.1086,3748.998832
7.598305085,0.2338983051,153836.6043,3782.335488
7.73220339,0.2338983051,155174.2611,3815.379725
7.866101695,0.2338983051,156500.385,3848.139104
8,0.2338983051,157815.2694,3880.620867
0.1,0.3677966102,19192.07095,454.4461977
0.2338983051,0.3677966102,28452.28172,682.0750621
0.3677966102,0.3677966102,35246.98326,849.4887672
0.5016949153,0.3677966102,40880.57213,988.4091496
0.6355932203,0.3677966102,45800.28783,1109.778401
0.7694915254,0.3677966102,50223.74924,1218.934189
0.9033898305,0.3677966102,54276.35987,1318.956792
1.037288136,0.3677966102,58038.20555,1411.815216
1.171186441,0.3677966102,61564.12553,1498.858657
