pE,pN,value_mean,value_std
1.308474576,0.6372881356,266.3273605,19.9563829
1.392372881,0.6372881356,258.3803236,14.97118825
1.476271186,0.6372881356,248.5023859,18.44961723
1.560169492,0.6372881356,243.2807006,18.30170794
1.644067797,0.6372881356,234.6460145,16.45876657
1.727966102,0.6372881356,229.8890623,14.54281488
1.811864407,0.6372881356,223.7199217,17.29079775
1.895762712,0.6372881356,218.6736207,16.05048575
1.979661017,0.6372881356,214.0153427,15.31725264
2.063559322,0.6372881356,208.0394028,16.19943729
2.147457627,0.6372881356,203.2250643,14.94085643
2.231355932,0.6372881356,200.0747358,15.46406535
2.315254237,0.6372881356,193.2723607,20.0763273
2.399152542,0.6372881356,188.1067111,19.06028993
2.483050847,0.6372881356,181.9224101,19.197466
2.566949153,0.6372881356,177.9670259,17.81928645
2.650847458,0.6372881356,174.2965302,16.82947205
2.734745763,0.6372881356,169.7881817,16.55755587
2.818644068,0.6372881356,164.2216447,17.5199174
2.902542373,0.6372881356,161.8047264,18.20627073
2.986440678,0.6372881356,159.6527275,18.55961827
3.070338983,0.6372881356,157.3740535,16.34970964
3.154237288,0.6372881356,155.2552255,17.41795267
3.238135593,0.6372881356,150.0840421,13.37422927
3.322033898,0.6372881356,145.359374,10.67352191
3.405932203,0.6372881356,142.3196181,9.396873531
3.489830508,0.6372881356,137.1259877,9.342969943
3.573728814,0.6372881356,135.1065416,10.35525004
3.657627119,0.6372881356,133.1772405,10.34977895
3.741525424,0.6372881356,129.8853997,12.23922948
3.825423729,0.6372881356,127.2324928,14.01206951
3.909322034,0.6372881356,122.6412845,13.33378671
3.993220339,0.6372881356,120.6437688,14.59129884
4.077118644,0.6372881356,118.4421977,15.56713664
4.161016949,0.6372881356,114.669745,14.36884908
4.244915254,0.6372881356,113.8066973,14.90123378
4.328813559,0.6372881356,111.9159117,15.83391619
4.412711864,0.6372881356,109.700885,16.89475328
4.496610169,0.6372881356,108.021881,16.3948407
4.580508475,0.6372881356,103.0178078,19.72858713
4.66440678,0.6372881356,100.5852752,18.80856061
4.748305085,0.6372881356,96.82046343,18.22411123
4.83220339,0.6372881356,93.88282809,17.90992378
4.916101695,0.6372881356,91.4998937,18.55153856
5,0.6372881356,89.57545042,20.15818719
0.05,0.7211864407,427.7628855,14.90815238
0.1338983051,0.7211864407,414.1660281,11.77332144
0.2177966102,0.7211864407,396.3866044,10.995033
0.3016949153,0.7211864407,387.1946863,10.16699188
0.3855932203,0.7211864407,377.4743104,12.66420734
0.4694915254,0.7211864407,364.388244,17.407309
0.5533898305,0.7211864407,351.9783673,19.57769388
0.6372881356,0.7211864407,341.5371121,21.10578867
0.7211864407,0.7211864407,330.6404039,20.88762747
0.8050847458,0.7211864407,320.7953,20.37486231
0.8889830508,0.7211864407,309.759654,22.55522504
0.9728813559,0.7211864407,302.0168994,22.5028346
1.056779661,0.7211864407,290.8049521,19.09668045
1.140677966,0.7211864407,281.0620683,17.90916931
1.224576271,0.7211864407,271.8499509,15.70740415
1.308474576,0.7211864407,263.1142832,18.11286467
1.392372881,0.7211864407,254.3546674,17.29745081
1.476271186,0.7211864407,245.265275,16.12765058
1.560169492,0.7211864407,240.8867019,16.96196835
1.644067797,0.7211864407,237.2156742,17.37968609
1.727966102,0.7211864407,229.404457,17.878501
1.811864407,0.7211864407,224.0787042,15.82199933
1.895762712,0.7211864407,218.0309733,15.36033719
1.979661017,0.7211864407,214.6127005,16.18217275
2.063559322,0.7211864407,210.1031868,15.88169698
2.147457627,0.7211864407,202.4023184,19.31467428
2.231355932,0.7211864407,196.6157883,18.26628739
2.315254237,0.7211864407,189.2989959,18.88071998
2.399152542,0.7211864407,185.1212737,18.10003199
2.483050847,0.7211864407,181.6250842,19.13941997
2.566949153,0.7211864407,176.0969547,21.21581875
2.650847458,0.7211864407,173.5877655,19.14164153
2.734745763,0.7211864407,171.3652469,19.95120015
2.818644068,0.7211864407,166.9157179,15.37664604
2.902542373,0.7211864407,164.6821397,15.62742511
2.986440678,0.7211864407,158.9613741,13.62417669
3.070338983,0.7211864407,153.3747181,11.02919951
3.154237288,0.7211864407,150.2598225,10.58056262
3.238135593,0.7211864407,147.6857322,11.15337942
3.322033898,0.7211864407,145.1009606,10.78779168
3.405932203,0.7211864407,141.4335591,12.14103621
3.489830508,0.7211864407,137.1023913,14.98425358
3.573728814,0.7211864407,133.5943579,14.20152035
3.657627119,0.7211864407,132.0078401,14.48508078
3.741525424,0.7211864407,125.5538946,15.34965583
3.825423729,0.7211864407,123.8423549,15.35590261
3.909322034,0.7211864407,122.4583003,16.57513491
3.993220339,0.7211864407,121.4061976,16.16399239
