pE,pN,value_mean,value_std
3.657627119,0.6372881356,278.5117525,26.2094212
3.741525424,0.6372881356,276.001203,26.11453695
3.825423729,0.6372881356,274.0634865,29.41118481
3.909322034,0.6372881356,268.2144973,30.11585735
3.993220339,0.6372881356,267.3715627,33.18381472
4.077118644,0.6372881356,265.234264,36.57839101
4.161016949,0.6372881356,260.0601867,34.94302174
4.244915254,0.6372881356,260.7487541,35.81540996
4.328813559,0.6372881356,258.1781089,39.96960234
4.412711864,0.6372881356,255.9230648,43.92041537
4.496610169,0.6372881356,255.3125898,42.82568564
4.580508475,0.6372881356,248.1745253,49.38903923
4.66440678,0.6372881356,245.1570069,46.41318172
4.748305085,0.6372881356,238.6804169,47.8237393
4.83220339,0.6372881356,236.1955441,49.17058739
4.916101695,0.6372881356,233.3784455,51.14047156
5,0.6372881356,231.086082,55.1728372
0.05,0.7211864407,82.41607947,3.270625955
0.1338983051,0.7211864407,131.7311252,5.238171997
0.2177966102,0.7211864407,162.9826952,6.730103113
0.3016949153,0.7211864407,188.0091188,7.065866684
0.3855932203,0.7211864407,208.3214768,9.001633553
0.4694915254,0.7211864407,224.0899294,11.36136647
0.5533898305,0.7211864407,237.1011877,13.62327287
0.6372881356,0.7211864407,248.49062,15.48586757
0.7211864407,0.7211864407,258.2804508,16.12171194
0.8050847458,0.7211864407,267.065632,16.39183308
0.8889830508,0.7211864407,272.4465123,18.03762595
0.9728813559,0.7211864407,279.2430401,19.16464069
1.056779661,0.7211864407,282.657773,19.69613846
1.140677966,0.7211864407,285.8500873,19.3737066
1.224576271,0.7211864407,288.2864803,17.81250265
1.308474576,0.7211864407,290.4064343,20.16795225
1.392372881,0.7211864407,292.2443679,20.81658152
1.476271186,0.7211864407,291.6976486,22.3899104
1.560169492,0.7211864407,295.5717413,22.98175436
1.644067797,0.7211864407,299.0608387,24.20839345
1.727966102,0.7211864407,298.8857529,25.82230381
1.811864407,0.7211864407,299.7146676,24.19701707
1.895762712,0.7211864407,298.7950224,25.05847506
1.979661017,0.7211864407,300.8338232,26.42208672
2.063559322,0.7211864407,302.2408328,27.28037906
2.147457627,0.7211864407,297.9761056,31.97189889
2.231355932,0.7211864407,295.7137524,31.12707835
2.315254237,0.7211864407,292.0209954,31.84705614
2.399152542,0.7211864407,291.97527,31.59035393
2.483050847,0.7211864407,291.2103949,33.35014146
2.566949153,0.7211864407,287.9069882,35.67854307
2.650847458,0.7211864407,288.4850248,32.30949048
2.734745763,0.7211864407,289.220938,33.94039544
2.818644068,0.7211864407,287.9239341,29.01256899
2.902542373,0.7211864407,288.6894312,27.6554056
2.986440678,0.7211864407,283.0296941,25.63383901
3.070338983,0.7211864407,278.2540172,22.3148301
3.154237288,0.7211864407,275.8817562,21.0572243
3.238135593,0.7211864407,275.5515675,23.3602856
3.322033898,0.7211864407,273.272532,24.27673163
3.405932203,0.7211864407,270.1494896,24.27750909
3.489830508,0.7211864407,265.4278589,28.51708444
3.573728814,0.7211864407,262.9349348,27.91244021
3.657627119,0.7211864407,263.2071451,29.03041064
3.741525424,0.7211864407,255.3014881,32.37418934
3.825423729,0.7211864407,255.5759018,33.7280618
3.909322034,0.7211864407,255.2366556,36.45726185
3.993220339,0.7211864407,253.9883122,35.36265071
4.077118644,0.7211864407,249.3720235,35.08236707
4.161016949,0.7211864407,244.3226486,45.80526746
4.244915254,0.7211864407,242.6004432,47.01937455
4.328813559,0.7211864407,238.000142,45.78002996
4.412711864,0.7211864407,233.3011454,45.10279392
4.496610169,0.7211864407,232.3005711,46.64384229
4.580508475,0.7211864407,229.419424,48.74432491
4.66440678,0.7211864407,226.5282572,49.87808392
4.748305085,0.7211864407,223.9910784,54.42773192
4.83220339,0.7211864407,222.5871315,53.81876737
4.916101695,0.7211864407,222.2926786,54.09968663
5,0.7211864407,222.0759927,54.59037707
0.05,0.8050847458,81.20580507,3.34171842
0.1338983051,0.8050847458,128.6146835,5.554675284
0.2177966102,0.8050847458,160.3413034,7.010924346
0.3016949153,0.8050847458,183.2397413,9.038071674
0.3855932203,0.8050847458,200.9818424,9.844168556
0.4694915254,0.8050847458,216.4812966,11.84463154
0.5533898305,0.8050847458,229.2768652,13.16708526
0.6372881356,0.8050847458,238.8766494,15.19161814
0.7211864407,0.8050847458,249.1200046,16.73738714
0.8050847458,0.8050847458,256.6275801,16.74649787
0.8889830508,0.8050847458,260.8600171,16.41440734
0.9728813559,0.8050847458,265.6458446,17.30834541
1.056779661,0.8050847458,268.7050468,17.51649402
1.140677966,0.8050847458,271.0483265,18.52250421
1.224576271,0.8050847458,275.0400165,18.43308802
1.308474576,0.8050847458,278.2090244,21.09568693
1.392372881,0.8050847458,279.7886409,22.08421983
1.476271186,0.8050847458,283.1015517,21.63434778
1.560169492,0.8050847458,284.7511903,24.70091954
1.644067797,0.8050847458,284.9869258,21.76172647
1.727966102,0.8050847458,286.2038538,23.09165088
1.811864407,0.8050847458,287.3640694,24.44303483
1.895762712,0.8050847458,285.2092589,25.77966835
1.979661017,0.8050847458,285.6251876,29.92549203
