pE,pN,value_mean,value_std
0.3677966102,0.5016949153,-35531.23521,853.276128
0.5016949153,0.5016949153,-41164.82409,992.1059115
0.6355932203,0.5016949153,-46084.53978,1113.414361
0.7694915254,0.5016949153,-50508.0012,1222.525699
0.9033898305,0.5016949153,-54560.61183,1322.513969
1.037288136,0.5016949153,-58322.4575,1415.344835
1.171186441,0.5016949153,-61848.37748,1502.365519
1.305084746,0.5016949153,-65177.87443,1584.547135
1.438983051,0.5016949153,-68340.52185,1662.61709
1.572881356,0.5016949153,-71359.14215,1737.136975
1.706779661,0.5016949153,-74251.78549,1808.551107
1.840677966,0.5016949153,-77033.01992,1877.218194
1.974576271,0.5016949153,-79714.80505,1943.432789
2.108474576,0.5016949153,-82307.10251,2007.440288
2.242372881,0.5016949153,-84818.31423,2069.447705
2.376271186,0.5016949153,-87255.60429,2129.631584
2.510169492,0.5016949153,-89625.14013,2188.14393
2.644067797,0.5016949153,-91932.2765,2245.116734
2.777966102,0.5016949153,-94181.69791,2300.665481
2.911864407,0.5016949153,-96377.53051,2354.8919
3.045762712,0.5016949153,-98523.43107,2407.886158
3.179661017,0.5016949153,-100622.6585,2459.728617
3.313559322,0.5016949153,-102678.1318,2510.491264
3.447457627,0.5016949153,-104692.4779,2560.238888
3.581355932,0.5016949153,-106668.0711,2609.030047
3.715254237,0.5016949153,-108607.0654,2656.917874
3.849152542,0.5016949153,-110511.4225,2703.950761
3.983050847,0.5016949153,-112382.935,2750.172924
4.116949153,0.5016949153,-114223.2457,2795.624897
4.250847458,0.5016949153,-116033.8651,2840.343943
4.384745763,0.5016949153,-117816.1855,2884.364416
4.518644068,0.5016949153,-119571.4938,2927.718065
4.652542373,0.5016949153,-121300.9821,2970.434305
4.786440678,0.5016949153,-123005.7574,3012.540451
4.920338983,0.5016949153,-124686.8498,3054.061921
5.054237288,0.5016949153,-126345.2196,3095.022414
5.188135593,0.5016949153,-127981.764,3135.444072
5.322033898,0.5016949153,-129597.3229,3175.347616
5.455932203,0.5016949153,-131192.6832,3214.752473
5.589830508,0.5016949153,-132768.5843,3253.676886
5.723728814,0.5016949153,-134325.7212,3292.13801
5.857627119,0.5016949153,-135864.7487,3330.152005
5.991525424,0.5016949153,-137386.2842,3367.734112
6.125423729,0.5016949153,-138890.9111,3404.898725
6.259322034,0.5016949153,-140379.1807,3441.659456
6.393220339,0.5016949153,-141851.6153,3478.029193
6.527118644,0.5016949153,-143308.7097,3514.020153
6.661016949,0.5016949153,-144750.9337,3549.64393
6.794915254,0.5016949153,-146178.7335,3584.911537
6.928813559,0.5016949153,-147592.5333,3619.833449
7.062711864,0.5016949153,-148992.7372,3654.419636
7.196610169,0.5016949153,-150379.7299,3688.679599
7.330508475,0.5016949153,-151753.8784,3722.622399
7.46440678,0.5016949153,-153115.5333,3756.256683
7.598305085,0.5016949153,-154465.029,3789.590715
7.73220339,0.5016949153,-155802.6858,3822.632394
7.866101695,0.5016949153,-157128.8097,3855.389282
8,0.5016949153,-158443.6941,3887.868616
0.1,0.6355932203,-19725.52179,462.7425362
0.2338983051,0.6355932203,-28985.73256,689.5918095
0.3677966102,0.6355932203,-35780.4341,856.6934256
0.5016949153,0.6355932203,-41414.02297,995.4337757
0.6355932203,0.6355932203,-46333.73867,1116.682101
0.7694915254,0.6355932203,-50757.20008,1225.749436
0.9033898305,0.6355932203,-54809.81071,1325.703689
1.037288136,0.6355932203,-58571.65639,1418.507233
1.171186441,0.6355932203,-62097.57636,1505.505343
1.305084746,0.6355932203,-65427.07332,1587.667897
1.438983051,0.6355932203,-68589.72074,1665.721473
1.572881356,0.6355932203,-71608.34104,1740.227087
1.706779661,0.6355932203,-74500.98438,1811.628639
1.840677966,0.6355932203,-77282.21881,1880.284525
1.974576271,0.6355932203,-79964.00394,1946.489062
2.108474576,0.6355932203,-82556.3014,2010.487467
2.242372881,0.6355932203,-85067.51312,2072.486606
2.376271186,0.6355932203,-87504.80318,2132.662909
2.510169492,0.6355932203,-89874.33902,2191.168285
2.644067797,0.6355932203,-92181.47539,2248.134651
2.777966102,0.6355932203,-94430.89679,2303.677425
2.911864407,0.6355932203,-96626.7294,2357.898285
