figure_id,block,method,Q,trial,candidate_family_size,restricted_gap,grid_ne_gap,runtime_sec,stage2_calls,final_pE,final_pN
F1,F,Proposed,1,1,4.0,0.0,0.0,0.3903642089571804,29,3.8700666590085078,2.239708283853868
F1,F,Proposed,2,1,9.0,0.0,11.03677363,0.9204521250212565,67,3.3359722468505133,2.7014025843128797
F1,F,Proposed,3,1,16.0,0.0,11.03677363,0.7133523330558091,49,3.3359722468505133,2.7014025843128797
F1,F,Proposed,4,1,25.0,0.0,5.266507063,0.8249549999600276,55,3.231871855652794,2.5675158198045165
F1,F,Proposed,5,1,36.0,0.0,10.05710453,0.9103812499670312,61,3.587099557370865,2.474645911411589
F1,F,Proposed,6,1,49.0,0.0,0.4538327398,1.6410787500208244,79,1.997829662297771,3.370831815782325
