trial,trial_seed,n_users,ratio,F,B,cE,cN,final_pE,final_pN,price_margin_E,price_margin_N,comp_utilization,band_utilization,offloading_ratio,offloading_size,social_cost,esp_revenue,nsp_revenue,joint_revenue,restricted_gap,outer_iterations,stage2_oracle_calls,runtime_sec,stage1_method,stopping_reason
4,502380,50,0.5,44.721359549995796,89.44271909999159,0.01,0.01,2.8998560501773927,0.8197771349223163,2.889856050177393,0.8097771349223163,0.6686156158168687,0.8274936996424752,0.22,11,1031.0289850130573,86.41073983680549,59.93426711579608,146.34500695260158,0.0,3,37,1.587469800375402,vbbr_brd,verified_gain_tolerance
4,502380,50,1.0,63.245553203367585,63.245553203367585,0.01,0.01,2.988386733206061,1.0379220620603955,2.978386733206061,1.0279220620603955,0.39346394778311466,0.8151943279268345,0.18,9,1046.9386952430598,74.1166923343292,52.997005613850625,127.11369794817983,0.0,3,37,1.1962285991758108,vbbr_brd,verified_gain_tolerance
4,502380,50,1.5,77.45966692414834,51.63977794943222,0.01,0.01,2.6075411331159692,1.2841131608171013,2.5975411331159695,1.2741131608171012,0.3439237214251985,0.8976096272152936,0.18,9,1049.156732625017,69.19905921602387,59.05815424850986,128.25721346453372,0.0,5,55,1.7361934008076787,vbbr_brd,verified_gain_tolerance
4,502380,50,2.0,89.44271909999159,44.721359549995796,0.01,0.01,2.140181257028568,1.633530508550945,2.130181257028568,1.623530508550945,0.2975617473314581,0.8441065692517775,0.16,8,1051.3148432850912,56.69420280173054,61.287616541105855,117.98181934283639,0.0,5,49,1.3706441996619105,vbbr_brd,verified_gain_tolerance
4,502380,50,2.5,100.0,40.0,0.01,0.01,2.016889814157829,1.7395091926807458,2.0068898141578293,1.7295091926807458,0.3029090537320604,0.9956350137833849,0.18,9,1051.9225918612353,60.790509455105855,68.87839635572742,129.66890581083328,0.0,4,43,1.114872599951923,vbbr_brd,verified_gain_tolerance
4,502380,50,3.0,109.54451150103323,36.51483716701107,0.01,0.01,1.6611509567535063,2.0857609500767085,1.6511509567535063,2.0757609500767087,0.27577328890791836,0.9149013502604594,0.16,8,1053.7888410678747,49.88036263119316,69.34592961419897,119.22629224539213,0.0,3,37,0.8791177002713084,vbbr_brd,verified_gain_tolerance
4,502380,50,4.0,126.49110640673517,31.622776601683793,0.01,0.01,1.7679072291429745,1.9748968944732763,1.7579072291429745,1.9648968944732763,0.23150354449530378,1.0000000000000002,0.16,8,1053.6679298115118,51.47704258440703,62.13549553927068,113.61253812367771,0.0,7,61,1.32077999971807,vbbr_brd,verified_gain_tolerance
5,502381,50,0.5,44.721359549995796,89.44271909999159,0.01,0.01,3.7693048805069393,0.7165770019064484,3.7593048805069396,0.7065770019064483,0.6945763842059276,0.9999999999999999,0.24,12,1145.6106533733782,116.7730327210257,63.19816830403267,179.97120102505838,0.0,4,43,2.0176162999123335,vbbr_brd,verified_gain_tolerance
5,502381,50,1.0,63.245553203367585,63.245553203367585,0.01,0.01,2.633889392570952,1.2941732988823755,2.6238893925709523,1.2841732988823755,0.5849966905092616,0.9999999999999999,0.24,12,1151.4495945589426,97.07981245610375,81.21825069680932,178.29806315291307,0.0,3,37,1.777632299810648,vbbr_brd,verified_gain_tolerance
5,502381,50,1.5,77.45966692414834,51.63977794943222,0.01,0.01,2.3973271350442245,1.459093550073124,2.3873271350442247,1.449093550073124,0.45234771913035393,0.9999999999999999,0.22,11,1153.8428501451485,83.6488480188851,74.83086915373055,158.47971717261566,0.0,6,55,2.127995800226927,vbbr_brd,verified_gain_tolerance
5,502381,50,2.0,89.44271909999159,44.721359549995796,0.01,0.01,3.0178869567340025,1.4302635347954968,3.0078869567340027,1.4202635347954968,0.2944195970940181,1.0000000000000002,0.18,9,1171.494812367574,79.20876062955566,63.51611619533739,142.72487682489304,0.0,3,37,1.0065080998465419,vbbr_brd,verified_gain_tolerance
5,502381,50,2.5,100.0,40.0,0.01,0.01,2.46288313507871,1.6787850073349242,2.4528831350787104,1.6687850073349242,0.29150183241823013,1.0,0.18,9,1167.2953262790736,71.50199285832171,66.75140029339697,138.25339315171868,0.0,5,49,1.3522098995745182,vbbr_brd,verified_gain_tolerance
5,502381,50,3.0,109.54451150103323,36.51483716701107,0.01,0.01,2.9557235805708766,1.5439308295278176,2.945723580570877,1.5339308295278176,0.21886898558014403,1.0,0.16,8,1175.4023880433867,70.62636253095818,56.01123446566648,126.63759699662467,0.0,3,37,1.3568943999707699,vbbr_brd,verified_gain_tolerance
5,502381,50,4.0,126.49110640673517,31.622776601683793,0.01,0.01,1.9306535052776999,2.3531272434841504,1.9206535052776998,2.3431272434841506,0.2345279438271917,0.972144870417114,0.16,8,1175.6185265249674,56.97752895908358,72.03223041351852,129.0097593726021,0.0,9,85,1.7350014001131058,vbbr_brd,verified_gain_tolerance
6,502382,50,0.5,44.721359549995796,89.44271909999159,0.01,0.01,4.903138008573178,0.6256594323445761,4.893138008573178,0.6156594323445761,0.5645951962154206,1.0,0.22,11,1133.9922651862375,123.54911576295162,55.0662536684562,178.61536943140783,0.0,3,37,1.6077172001823783,vbbr_brd,verified_gain_tolerance
6,502382,50,1.0,63.245553203367585,63.245553203367585,0.01,0.01,2.900918489390666,1.3518281100889253,2.8909184893906663,1.3418281100889253,0.5284091815234412,0.901887200236882,0.22,11,1127.6389984040652,96.61314008388287,76.53835162234364,173.15149170622652,0.0,5,55,2.945166500285268,vbbr_brd,verified_gain_tolerance
6,502382,50,1.5,77.45966692414834,51.63977794943222,0.01,0.01,2.8852766756611907,1.5396898838639013,2.875276675661191,1.5296898838639013,0.4004568645591109,0.9397374590715235,0.2,10,1137.290609151658,89.1889413934154,74.23253632305659,163.421477716472,0.0,4,43,1.8270453000441194,vbbr_brd,verified_gain_tolerance
6,502382,50,2.0,89.44271909999159,44.721359549995796,0.01,0.01,4.026434016561808,2.4701229517833085,4.016434016561808,2.4601229517833088,0.17810748565671075,0.4691503278145645,0.12,6,1190.9077248388228,63.98347198690875,51.6159392696004,115.59941125650914,0.0,3,37,0.8910603001713753,vbbr_brd,verified_gain_tolerance
6,502382,50,2.5,100.0,40.0,0.01,0.01,3.6050239448073103,2.689025884624899,3.5950239448073105,2.6790258846248993,0.16835785451658672,0.5027230807352085,0.12,6,1188.5043226771206,60.5250518283515,53.87232584351987,114.39737767187137,0.0,3,37,0.8906919993460178,vbbr_brd,verified_gain_tolerance
6,502382,50,3.0,109.54451150103323,36.51483716701107,0.01,0.01,4.008239147762635,2.5582281214776716,3.998239147762635,2.548228121477672,0.1457538461563856,0.5646083606786647,0.12,6,1192.4498869262925,63.838020799492476,52.53575492147633,116.37377572096881,0.0,5,55,0.972529299557209,vbbr_brd,verified_gain_tolerance
6,502382,50,4.0,126.49110640673517,31.622776601683793,0.01,0.01,4.080981909541419,2.44329897924032,4.070981909541419,2.43329897924032,0.12509649261152558,0.6671108447129465,0.12,6,1191.2094411438836,64.4175639328883,51.33262514948568,115.75018908237398,0.0,3,37,0.6443519005551934,vbbr_brd,verified_gain_tolerance
7,502383,50,0.5,44.721359549995796,89.44271909999159,0.01,0.01,2.997498203224848,0.925629590998126,2.987498203224848,0.915629590998126,1.0,0.9999999999999997,0.32,16,1109.5093234432006,133.60498130138484,81.89640030728556,215.50138160867039,0.0,10,85,6.68760020006448,vbbr_brd,verified_gain_tolerance
7,502383,50,1.0,63.245553203367585,63.245553203367585,0.01,0.01,3.599368261678091,0.9436883488628105,3.589368261678091,0.9336883488628105,0.5248275658066422,1.0,0.26,13,1134.1506828886563,119.14193565531663,59.05163614336732,178.19357179868393,0.0,5,49,3.581531399860978,vbbr_brd,verified_gain_tolerance
7,502383,50,1.5,77.45966692414834,51.63977794943222,0.01,0.01,2.410127994335768,1.5028916310612,2.4001279943357683,1.4928916310612,0.5236777185732743,1.0,0.26,13,1123.3110389183985,97.35855592472959,77.09259233056606,174.45114825529566,0.0,10,79,4.409791199490428,vbbr_brd,verified_gain_tolerance
7,502383,50,2.0,89.44271909999159,44.721359549995796,0.01,0.01,4.040935458262865,3.9406029815446493,4.030935458262865,3.9306029815446495,0.1923235483885637,0.38302996124386285,0.14,7,1227.7695041162024,69.33991439072592,67.32973786286426,136.6696522535902,9.770118074793729,11,79,1.775445899926126,vbbr_brd,cycle_safeguard
7,502383,50,2.5,100.0,40.0,0.01,0.01,3.917767664961611,4.136481749823605,3.9077676649616113,4.126481749823605,0.1747024819382782,0.4179781097118219,0.14,7,1228.9490211315842,68.26967099069435,68.99116166206406,137.2608326527584,0.0,3,37,0.7728466000407934,vbbr_brd,verified_gain_tolerance
7,502383,50,3.0,109.54451150103323,36.51483716701107,0.01,0.01,3.4274840861300597,4.939979938234832,3.41748408613006,4.929979938234832,0.16935172435152498,0.38821678551253985,0.14,7,1232.8534632795559,63.39963344575916,69.88578206384295,133.2854155096021,0.0,3,37,0.9009240996092558,vbbr_brd,verified_gain_tolerance
7,502383,50,4.0,126.49110640673517,31.622776601683793,0.01,0.01,3.904385409433723,4.158237284258575,3.894385409433723,4.148237284258575,0.13835092965249482,0.527320252184676,0.14,7,1229.078286301393,68.15237619476825,69.17322784175234,137.3256040365206,9.602791816969798,11,103,1.8757979003712535,vbbr_brd,cycle_safeguard
8,502384,50,0.5,44.721359549995796,89.44271909999159,0.01,0.01,3.477342852585163,0.5657549922150857,3.4673428525851633,0.5557549922150857,0.8438875687348285,1.0,0.26,13,1102.6692283654747,130.85682364227026,49.70823765711193,180.5650612993822,0.0,7,73,3.559462300501764,vbbr_brd,verified_gain_tolerance
8,502384,50,1.0,63.245553203367585,63.245553203367585,0.01,0.01,3.569135020114895,0.7915795376921968,3.559135020114895,0.7815795376921968,0.4737099768612987,0.9300280616226811,0.2,10,1121.5616166715747,106.63186153837559,45.972617243554815,152.6044787819304,0.0,4,43,1.7609708001837134,vbbr_brd,verified_gain_tolerance
