pE,pN,esp_revenue,nsp_revenue,joint_revenue,eps
5.738255034,2.416107383,98.33105276,52.65044485,150.9814976,33.569686
5.838926174,2.416107383,99.19284105,52.65044485,151.8432859,32.70789771
5.939597315,2.416107383,85.84758153,44.2737578,130.1213393,46.05315723
6.040268456,2.416107383,86.57447987,44.2737578,130.8482377,45.32625889
6.140939597,2.416107383,87.29532569,44.2737578,131.5690835,44.60541307
6.241610738,2.416107383,88.01026769,44.2737578,132.2840255,43.89047107
6.342281879,2.416107383,88.71944861,44.2737578,132.9932064,43.18129015
6.44295302,2.416107383,89.42300551,44.2737578,133.6967633,42.47773325
6.543624161,2.416107383,90.12107011,44.2737578,134.3948279,41.77966865
6.644295302,2.416107383,90.81376905,44.2737578,135.0875268,41.08696971
6.744966443,2.416107383,91.50122419,44.2737578,135.774982,40.39951457
6.845637584,2.416107383,92.18355285,44.2737578,136.4573107,39.71718591
6.946308725,2.416107383,92.86086804,44.2737578,137.1346258,39.03987072
7.046979866,2.416107383,93.53327866,44.2737578,137.8070365,38.3674601
7.147651007,2.416107383,94.20088974,44.2737578,138.4746475,37.69984902
7.248322148,2.416107383,94.86380261,44.2737578,139.1375604,37.03693615
7.348993289,2.416107383,95.52211508,44.2737578,139.7958729,36.37862368
7.44966443,2.416107383,96.17592162,44.2737578,140.4496794,35.72481714
7.55033557,2.416107383,96.82531351,44.2737578,141.0990713,35.07542525
7.651006711,2.416107383,97.47037898,44.2737578,141.7441368,34.43035978
7.751677852,2.416107383,98.11120337,44.2737578,142.3849612,33.78953539
7.852348993,2.416107383,86.42257831,38.38509443,124.8076727,45.47816045
7.953020134,2.416107383,86.97620873,38.38509443,125.3613032,44.92453003
8.053691275,2.416107383,87.52633735,38.38509443,125.9114318,44.37440141
8.154362416,2.416107383,75.70950034,32.60780496,108.3173053,56.19123842
8.255033557,2.416107383,76.17654998,32.60780496,108.7843549,55.72418878
8.355704698,2.416107383,76.64075348,32.60780496,109.2485584,55.25998528
8.456375839,2.416107383,77.10216226,32.60780496,109.7099672,54.7985765
8.55704698,2.416107383,77.56082618,32.60780496,110.1686311,54.33991258
8.657718121,2.416107383,78.01679366,32.60780496,110.6245986,53.8839451
8.758389262,2.416107383,62.4105934,25.60714589,88.01773929,69.49014536
8.859060403,2.416107383,62.76906548,25.60714589,88.37621137,69.13167328
8.959731544,2.416107383,49.35796639,21.13672253,70.49468892,82.54277237
9.060402685,2.416107383,49.63509998,21.13672253,70.77182251,82.26563878
9.161073826,2.416107383,49.9106948,21.13672253,71.04741733,81.99004396
9.261744966,2.416107383,50.18477619,21.13672253,71.32149872,81.71596257
9.362416107,2.416107383,50.45736881,21.13672253,71.59409135,81.44336995
9.463087248,2.416107383,50.72849667,21.13672253,71.86521921,81.17224209
9.563758389,2.416107383,50.99818313,21.13672253,72.13490566,80.90255563
9.66442953,2.416107383,51.26645093,21.13672253,72.40317346,80.63428783
9.765100671,2.416107383,51.53332223,21.13672253,72.67004476,80.36741653
9.865771812,2.416107383,51.79881861,21.13672253,72.93554114,80.10192015
9.966442953,2.416107383,52.06296111,21.13672253,73.19968365,79.83777765
10.06711409,2.416107383,52.32577023,21.13672253,73.46249277,79.57496853
10.16778523,2.416107383,52.58726597,21.13672253,73.7239885,79.31347279
10.26845638,2.416107383,35.41680915,11.84435506,47.26116421,96.48392961
10.36912752,2.416107383,35.59033434,11.84435506,47.43468941,96.31040442
10.46979866,2.416107383,35.76301759,11.84435506,47.60737265,96.13772117
10.5704698,2.416107383,35.93487103,11.84435506,47.77922609,95.96586773
10.67114094,2.416107383,36.10590651,11.84435506,47.95026157,95.79483225
10.77181208,2.416107383,36.27613559,11.84435506,48.12049066,95.62460317
10.87248322,2.416107383,36.44556959,11.84435506,48.28992465,95.45516917
10.97315436,2.416107383,36.61421954,11.84435506,48.4585746,95.28651922
11.0738255,2.416107383,36.78209622,11.84435506,48.62645128,95.11864254
11.17449664,2.416107383,36.94921017,11.84435506,48.79356523,94.95152859
11.27516779,2.416107383,37.11557169,11.84435506,48.95992675,94.78516707
11.37583893,2.416107383,37.28119086,11.84435506,49.12554592,94.6195479
11.47651007,2.416107383,37.44607753,11.84435506,49.29043259,94.45466123
11.57718121,2.416107383,37.61024133,11.84435506,49.45459639,94.29049743
11.67785235,2.416107383,37.77369169,11.84435506,49.61804675,94.12704707
11.77852349,2.416107383,37.93643782,11.84435506,49.78079288,93.96430094
11.87919463,2.416107383,38.09848875,11.84435506,49.94284382,93.80225001
11.97986577,2.416107383,38.25985333,11.84435506,50.10420839,93.64088543
12.08053691,2.416107383,38.42054018,11.84435506,50.26489524,93.48019858
12.18120805,2.416107383,38.58055779,11.84435506,50.42491285,93.32018097
12.28187919,2.416107383,38.73991444,11.84435506,50.5842695,93.16082432
12.38255034,2.416107383,38.89861826,11.84435506,50.74297332,93.0021205
12.48322148,2.416107383,39.0566772,11.84435506,50.90103227,92.84406156
12.58389262,2.416107383,39.21409907,11.84435506,51.05845414,92.68663969
12.68456376,2.416107383,39.37089151,11.84435506,51.21524657,92.52984725
12.7852349,2.416107383,39.527062,11.84435506,51.37141706,92.37367676
12.88590604,2.416107383,20.61954576,6.365339557,26.98488531,111.281193
12.98657718,2.416107383,20.70005878,6.365339557,27.06539833,111.20068
13.08724832,2.416107383,20.78025985,6.365339557,27.14559941,111.1204789
13.18791946,2.416107383,20.86015258,6.365339557,27.22549214,111.0405862
13.2885906,2.416107383,20.9397405,6.365339557,27.30508006,110.9609983
13.38926174,2.416107383,21.01902706,6.365339557,27.38436661,110.8817117
13.48993289,2.416107383,21.09801566,6.365339557,27.46335522,110.8027231
13.59060403,2.416107383,21.17670964,6.365339557,27.5420492,110.7240291
13.69127517,2.416107383,21.25511227,6.365339557,27.62045183,110.6456265
13.79194631,2.416107383,21.33322676,6.365339557,27.69856632,110.567512
13.89261745,2.416107383,21.41105627,6.365339557,27.77639582,110.4896825
13.99328859,2.416107383,21.48860389,6.365339557,27.85394344,110.4121349
14.09395973,2.416107383,21.56587266,6.365339557,27.93121221,110.3348661
14.19463087,2.416107383,21.64286557,6.365339557,28.00820512,110.2578732
14.29530201,2.416107383,0,0,0,131.9007388
14.39597315,2.416107383,0,0,0,131.9007388
14.4966443,2.416107383,0,0,0,131.9007388
14.59731544,2.416107383,0,0,0,131.9007388
14.69798658,2.416107383,0,0,0,131.9007388
14.79865772,2.416107383,0,0,0,131.9007388
14.89932886,2.416107383,0,0,0,131.9007388
15,2.416107383,0,0,0,131.9007388
0,2.516778523,-1,100.2711409,99.27114094,130.874614
0.1006711409,2.516778523,9.067114094,100.2711409,109.338255,120.8074999
0.2013422819,2.516778523,19.13422819,100.2711409,119.4053691,110.7403858
0.3020134228,2.516778523,29.20134228,100.2711409,129.4724832,100.6732717
0.4026845638,2.516778523,39.26845638,100.2711409,139.5395973,90.6061576
0.5033557047,2.516778523,49.33557047,100.2711409,149.6067114,83.66887812
0.6040268456,2.516778523,59.40268456,100.2711409,159.6738255,83.66887812
0.7046979866,2.516778523,69.46979866,100.2711409,169.7409396,83.66887812
0.8053691275,2.516778523,79.53691275,100.2711409,179.8080537,81.73472072
0.9060402685,2.516778523,85.59471849,100.2711409,185.8658594,79.77978763
1.006711409,2.516778523,90.32544811,100.2711409,190.5965891,75.80481915
1.10738255,2.516778523,94.82053529,100.2711409,195.0916762,72.48322148
1.208053691,2.516778523,99.11202596,100.2711409,199.3831669,64.4295302
1.308724832,2.516778523,103.2253023,100.2711409,203.4964433,58.23402895
1.409395973,2.516778523,102.9744397,100.2711409,203.2455807,56.3266397
1.510067114,2.516778523,106.63945,100.2711409,206.9105909,52.44040896
1.610738255,2.516778523,110.1826386,100.2711409,210.4537795,50.45972534
1.711409396,2.516778523,113.6154,100.2711409,213.886541,44.29530201
1.812080537,2.516778523,116.9474561,100.2711409,217.2185971,40.26845638
1.912751678,2.516778523,114.5190974,100.2711409,214.7902383,36.80414151
2.013422819,2.516778523,115.1123378,100.2711409,215.3834787,32.2147651
2.11409396,2.516778523,117.9830824,100.2711409,218.2542233,28.96071668
2.214765101,2.516778523,114.6820806,100.2711409,214.9532215,25.75361619
2.315436242,2.516778523,117.2826515,100.2711409,217.5537925,24.11906287
2.416107383,2.516778523,119.8268003,100.2711409,220.0979413,20.78376414
2.516778523,2.516778523,122.3180472,100.2711409,222.5891881,19.08116912
2.617449664,2.516778523,123.6231526,100.2711409,223.8942935,15.60095339
2.718120805,2.516778523,125.9959852,100.2711409,226.2671261,13.82104432
2.818791946,2.516778523,121.4325359,100.2711409,221.7036769,10.17521023
2.919463087,2.516778523,123.597123,100.2711409,223.868264,8.30639724
3.020134228,2.516778523,125.7244498,100.2711409,225.9955908,6.404851855
3.120805369,2.516778523,127.8163767,100.2711409,228.0875176,2.496265712
3.22147651,2.516778523,129.874614,100.2711409,230.1457549,0
3.322147651,2.516778523,124.4617238,96.0237175,220.4854413,5.412890154
3.422818792,2.516778523,126.3446521,96.0237175,222.3683696,3.529961888
3.523489933,2.516778523,128.1999289,96.0237175,224.2236464,1.674685103
3.624161074,2.516778523,119.8175095,87.88570197,207.7032114,10.05710453
3.724832215,2.516778523,121.4793265,87.88570197,209.3650285,8.395287493
3.825503356,2.516778523,111.8706788,80.33007829,192.2007571,18.00393515
3.926174497,2.516778523,113.340719,80.33007829,193.6707972,16.53389503
4.026845638,2.516778523,114.7919356,80.33007829,195.1220139,15.08267841
4.127516779,2.516778523,116.2250338,80.33007829,196.5551121,13.64958021
4.228187919,2.516778523,117.6406757,80.33007829,197.970754,12.23393831
4.32885906,2.516778523,119.039484,80.33007829,199.3695623,10.83512995
4.429530201,2.516778523,120.4220454,80.33007829,200.7521237,9.452568549
4.530201342,2.516778523,121.7889132,80.33007829,202.1189915,8.085700813
4.630872483,2.516778523,112.7099036,73.82968062,186.5395842,17.16471042
4.731543624,2.516778523,113.9336702,73.82968062,187.7633508,15.94094378
4.832214765,2.516778523,102.6560298,61.03722776,163.6932576,27.21858416
4.932885906,2.516778523,103.7242408,61.03722776,164.7614686,26.15037315
5.033557047,2.516778523,104.7815625,61.03722776,165.8187903,25.09305143
5.134228188,2.516778523,105.8283213,61.03722776,166.8655491,24.04629263
5.234899329,2.516778523,106.8648276,61.03722776,167.9020554,23.00978637
5.33557047,2.516778523,94.80559589,53.74506855,148.5506644,35.06901809
5.436241611,2.516778523,95.69913642,53.74506855,149.444205,34.17547756
5.536912752,2.516778523,96.58441093,53.74506855,150.3294795,33.29020305
5.637583893,2.516778523,97.46164464,53.74506855,151.2067132,32.41296934
5.738255034,2.516778523,84.37500027,45.19422683,129.5692271,45.49961371
5.838926174,2.516778523,85.1144756,45.19422683,130.3087024,44.76013838
5.939597315,2.516778523,85.84758153,45.19422683,131.0418084,44.02703245
6.040268456,2.516778523,86.57447987,45.19422683,131.7687067,43.30013411
6.140939597,2.516778523,87.29532569,45.19422683,132.4895525,42.57928829
6.241610738,2.516778523,88.01026769,45.19422683,133.2044945,41.86434629
6.342281879,2.516778523,88.71944861,45.19422683,133.9136754,41.15516537
6.44295302,2.516778523,89.42300551,45.19422683,134.6172323,40.45160847
6.543624161,2.516778523,90.12107011,45.19422683,135.3152969,39.75354387
6.644295302,2.516778523,90.81376905,45.19422683,136.0079959,39.06084493
6.744966443,2.516778523,91.50122419,45.19422683,136.695451,38.37338979
6.845637584,2.516778523,92.18355285,45.19422683,137.3777797,37.69106113
6.946308725,2.516778523,92.86086804,45.19422683,138.0550949,37.01374594
7.046979866,2.516778523,93.53327866,45.19422683,138.7275055,36.34133532
7.147651007,2.516778523,94.20088974,45.19422683,139.3951166,35.67372424
7.248322148,2.516778523,94.86380261,45.19422683,140.0580294,35.01081137
7.348993289,2.516778523,95.52211508,45.19422683,140.7163419,34.3524989
7.44966443,2.516778523,96.17592162,45.19422683,141.3701485,33.69869236
7.55033557,2.516778523,96.82531351,45.19422683,142.0195403,33.04930047
7.651006711,2.516778523,97.47037898,45.19422683,142.6646058,32.404235
7.751677852,2.516778523,85.86537838,39.18313582,125.0485142,44.00923561
7.852348993,2.516778523,86.42257831,39.18313582,125.6057141,43.45203567
7.953020134,2.516778523,86.97620873,39.18313582,126.1593445,42.89840525
8.053691275,2.516778523,75.23955156,33.28573419,108.5252858,54.63506242
8.154362416,2.516778523,75.70950034,33.28573419,108.9952345,54.16511364
8.255033557,2.516778523,76.17654998,33.28573419,109.4622842,53.698064
8.355704698,2.516778523,76.64075348,33.28573419,109.9264877,53.2338605
8.456375839,2.516778523,77.10216226,33.28573419,110.3878965,52.77245172
8.55704698,2.516778523,61.68740023,26.13952864,87.82692887,68.18721375
8.657718121,2.516778523,62.05005042,26.13952864,88.18957906,67.82456356
8.758389262,2.516778523,48.79897785,21.5761634,70.37514126,81.07563613
8.859060403,2.516778523,49.07926795,21.5761634,70.65543135,80.79534603
8.959731544,2.516778523,49.35796639,21.5761634,70.93412979,80.51664759
9.060402685,2.516778523,49.63509998,21.5761634,71.21126338,80.239514
9.161073826,2.516778523,49.9106948,21.5761634,71.4868582,79.96391918
9.261744966,2.516778523,50.18477619,21.5761634,71.76093959,79.68983779
9.362416107,2.516778523,50.45736881,21.5761634,72.03353222,79.41724517
9.463087248,2.516778523,50.72849667,21.5761634,72.30466008,79.14611731
9.563758389,2.516778523,50.99818313,21.5761634,72.57434653,78.87643085
9.66442953,2.516778523,51.26645093,21.5761634,72.84261433,78.60816305
9.765100671,2.516778523,51.53332223,21.5761634,73.10948563,78.34129175
9.865771812,2.516778523,51.79881861,21.5761634,73.37498202,78.07579537
9.966442953,2.516778523,52.06296111,21.5761634,73.63912452,77.81165287
10.06711409,2.516778523,35.06718287,12.09060392,47.15778679,94.80743111
10.16778523,2.516778523,35.24242958,12.09060392,47.33303349,94.6321844
10.26845638,2.516778523,35.41680915,12.09060392,47.50741307,94.45780483
10.36912752,2.516778523,35.59033434,12.09060392,47.68093826,94.28427964
10.46979866,2.516778523,35.76301759,12.09060392,47.85362151,94.11159639
10.5704698,2.516778523,35.93487103,12.09060392,48.02547494,93.93974295
10.67114094,2.516778523,36.10590651,12.09060392,48.19651042,93.76870747
10.77181208,2.516778523,36.27613559,12.09060392,48.36673951,93.59847839
10.87248322,2.516778523,36.44556959,12.09060392,48.53617351,93.42904439
10.97315436,2.516778523,36.61421954,12.09060392,48.70482345,93.26039444
11.0738255,2.516778523,36.78209622,12.09060392,48.87270013,93.09251776
11.17449664,2.516778523,36.94921017,12.09060392,49.03981408,92.92540381
11.27516779,2.516778523,37.11557169,12.09060392,49.20617561,92.75904229
11.37583893,2.516778523,37.28119086,12.09060392,49.37179478,92.59342312
11.47651007,2.516778523,37.44607753,12.09060392,49.53668145,92.42853645
11.57718121,2.516778523,37.61024133,12.09060392,49.70084525,92.26437265
11.67785235,2.516778523,37.77369169,12.09060392,49.8642956,92.10092229
11.77852349,2.516778523,37.93643782,12.09060392,50.02704173,91.93817616
11.87919463,2.516778523,38.09848875,12.09060392,50.18909267,91.77612523
11.97986577,2.516778523,38.25985333,12.09060392,50.35045724,91.61476065
12.08053691,2.516778523,38.42054018,12.09060392,50.5111441,91.4540738
12.18120805,2.516778523,38.58055779,12.09060392,50.6711617,91.29405619
12.28187919,2.516778523,38.73991444,12.09060392,50.83051835,91.13469954
12.38255034,2.516778523,38.89861826,12.09060392,50.98922217,90.97599572
12.48322148,2.516778523,39.0566772,12.09060392,51.14728112,90.81793678
12.58389262,2.516778523,39.21409907,12.09060392,51.30470299,90.66051491
12.68456376,2.516778523,20.45756913,6.497677498,26.95524663,109.4170448
12.7852349,2.516778523,20.53871712,6.497677498,27.03639462,109.3358969
12.88590604,2.516778523,20.61954576,6.497677498,27.11722325,109.2550682
12.98657718,2.516778523,20.70005878,6.497677498,27.19773627,109.1745552
13.08724832,2.516778523,20.78025985,6.497677498,27.27793735,109.0943541
13.18791946,2.516778523,20.86015258,6.497677498,27.35783008,109.0144614
13.2885906,2.516778523,20.9397405,6.497677498,27.437418,108.9348735
13.38926174,2.516778523,21.01902706,6.497677498,27.51670456,108.8555869
13.48993289,2.516778523,21.09801566,6.497677498,27.59569316,108.7765983
13.59060403,2.516778523,21.17670964,6.497677498,27.67438714,108.6979043
13.69127517,2.516778523,21.25511227,6.497677498,27.75278977,108.6195017
13.79194631,2.516778523,21.33322676,6.497677498,27.83090426,108.5413872
13.89261745,2.516778523,21.41105627,6.497677498,27.90873377,108.4635577
13.99328859,2.516778523,21.48860389,6.497677498,27.98628138,108.3860101
14.09395973,2.516778523,0,0,0,129.874614
14.19463087,2.516778523,0,0,0,129.874614
14.29530201,2.516778523,0,0,0,129.874614
14.39597315,2.516778523,0,0,0,129.874614
14.4966443,2.516778523,0,0,0,129.874614
14.59731544,2.516778523,0,0,0,129.874614
14.69798658,2.516778523,0,0,0,129.874614
14.79865772,2.516778523,0,0,0,129.874614
14.89932886,2.516778523,0,0,0,129.874614
15,2.516778523,0,0,0,129.874614
0,2.617449664,-1,104.2979866,103.2979866,128.8163767
0.1006711409,2.617449664,9.067114094,104.2979866,113.3651007,118.7492626
0.2013422819,2.617449664,19.13422819,104.2979866,123.4322148,108.6821485
0.3020134228,2.617449664,29.20134228,104.2979866,133.4993289,98.6150344
0.4026845638,2.617449664,39.26845638,104.2979866,143.566443,88.5479203
0.5033557047,2.617449664,49.33557047,104.2979866,153.633557,79.64203248
0.6040268456,2.617449664,59.40268456,104.2979866,163.7006711,79.64203248
0.7046979866,2.617449664,69.46979866,104.2979866,173.7677852,79.64203248
0.8053691275,2.617449664,79.53691275,104.2979866,183.8348993,77.70787508
0.9060402685,2.617449664,85.59471849,104.2979866,189.8927051,75.75294199
1.006711409,2.617449664,90.32544811,104.2979866,194.6234347,71.77797351
1.10738255,2.617449664,94.82053529,104.2979866,199.1185219,68.45637584
1.208053691,2.617449664,99.11202596,104.2979866,203.4100125,60.40268456
1.308724832,2.617449664,103.2253023,104.2979866,207.5232889,54.20718331
1.409395973,2.617449664,102.9744397,104.2979866,207.2724263,52.29979406
1.510067114,2.617449664,106.63945,104.2979866,210.9374365,48.41356332
1.610738255,2.617449664,110.1826386,104.2979866,214.4806252,46.4328797
1.711409396,2.617449664,113.6154,104.2979866,217.9133866,40.26845638
1.812080537,2.617449664,116.9474561,104.2979866,221.2454427,36.24161074
1.912751678,2.617449664,114.5190974,104.2979866,218.817084,32.77729587
2.013422819,2.617449664,115.1123378,104.2979866,219.4103244,28.18791946
2.11409396,2.617449664,117.9830824,104.2979866,222.2810689,24.93387104
2.214765101,2.617449664,114.6820806,104.2979866,218.9800671,21.72677055
2.315436242,2.617449664,117.2826515,104.2979866,221.5806381,20.09221723
2.416107383,2.617449664,119.8268003,104.2979866,224.1247869,16.7569185
2.516778523,2.617449664,122.3180472,104.2979866,226.6160337,15.05432348
2.617449664,2.617449664,123.6231526,104.2979866,227.9211391,11.57410776
2.718120805,2.617449664,125.9959852,104.2979866,230.2939718,9.794198683
2.818791946,2.617449664,121.4325359,102.7674067,224.1999426,7.67894452
2.919463087,2.617449664,123.597123,102.7674067,226.3645297,5.810131528
3.020134228,2.617449664,125.7244498,102.7674067,228.4918565,3.908586143
3.120805369,2.617449664,127.8163767,102.7674067,230.5837833,0
3.22147651,2.617449664,122.5498696,97.94038656,220.4902562,5.266507063
3.322147651,2.617449664,124.4617238,97.94038656,222.4021104,3.354652853
3.422818792,2.617449664,126.3446521,97.94038656,224.2850387,1.471724587
3.523489933,2.617449664,118.132318,89.63993322,207.7722512,9.684058704
3.624161074,2.617449664,119.8175095,89.63993322,209.4574427,7.998867224
3.724832215,2.617449664,110.3810632,81.93349649,192.3145597,17.43531349
3.825503356,2.617449664,111.8706788,81.93349649,193.8041753,15.94569785
3.926174497,2.617449664,113.340719,81.93349649,195.2742154,14.47565773
4.026845638,2.617449664,114.7919356,81.93349649,196.7254321,13.0244411
4.127516779,2.617449664,116.2250338,81.93349649,198.1585303,11.59134291
4.228187919,2.617449664,117.6406757,81.93349649,199.5741722,10.17570101
4.32885906,2.617449664,119.039484,81.93349649,200.9729805,8.776892649
4.429530201,2.617449664,120.4220454,81.93349649,202.3555419,7.394331247
4.530201342,2.617449664,111.4727033,75.30334847,186.7760517,16.34367342
4.630872483,2.617449664,100.4855473,62.2555535,162.7411008,27.33082934
4.731543624,2.617449664,101.576586,62.2555535,163.8321395,26.2397907
4.832214765,2.617449664,102.6560298,62.2555535,164.9115833,25.16034686
4.932885906,2.617449664,103.7242408,62.2555535,165.9797943,24.09213585
5.033557047,2.617449664,104.7815625,62.2555535,167.037116,23.03481413
5.134228188,2.617449664,105.8283213,62.2555535,168.0838748,21.98805533
5.234899329,2.617449664,93.90355337,54.81784007,148.7213934,33.91282331
5.33557047,2.617449664,94.80559589,54.81784007,149.623436,33.01078079
5.436241611,2.617449664,95.69913642,54.81784007,150.5169765,32.11724025
5.536912752,2.617449664,96.58441093,54.81784007,151.402251,31.23196575
5.637583893,2.617449664,83.6289866,46.09632039,129.725307,44.18739008
5.738255034,2.617449664,84.37500027,46.09632039,130.4713207,43.4413764
5.838926174,2.617449664,85.1144756,46.09632039,131.210796,42.70190108
5.939597315,2.617449664,85.84758153,46.09632039,131.9439019,41.96879515
6.040268456,2.617449664,86.57447987,46.09632039,132.6708003,41.24189681
6.140939597,2.617449664,87.29532569,46.09632039,133.3916461,40.52105099
6.241610738,2.617449664,88.01026769,46.09632039,134.1065881,39.80610899
6.342281879,2.617449664,88.71944861,46.09632039,134.815769,39.09692806
6.44295302,2.617449664,89.42300551,46.09632039,135.5193259,38.39337116
6.543624161,2.617449664,90.12107011,46.09632039,136.2173905,37.69530657
6.644295302,2.617449664,90.81376905,46.09632039,136.9100894,37.00260763
6.744966443,2.617449664,91.50122419,46.09632039,137.5975446,36.31515249
6.845637584,2.617449664,92.18355285,46.09632039,138.2798732,35.63282382
6.946308725,2.617449664,92.86086804,46.09632039,138.9571884,34.95550864
7.046979866,2.617449664,93.53327866,46.09632039,139.629599,34.28309802
7.147651007,2.617449664,94.20088974,46.09632039,140.2972101,33.61548694
7.248322148,2.617449664,94.86380261,46.09632039,140.960123,32.95257407
7.348993289,2.617449664,95.52211508,46.09632039,141.6184355,32.2942616
7.44966443,2.617449664,96.17592162,46.09632039,142.272242,31.64045506
7.55033557,2.617449664,84.73998784,39.96524576,124.7052336,43.07638884
7.651006711,2.617449664,85.30453897,39.96524576,125.2697847,42.51183771
7.751677852,2.617449664,85.86537838,39.96524576,125.8306241,41.9509983
7.852348993,2.617449664,74.29073617,33.95012981,108.240866,53.52564051
7.953020134,2.617449664,74.76664897,33.95012981,108.7167788,53.04972771
8.053691275,2.617449664,75.23955156,33.95012981,109.1896814,52.57682512
8.154362416,2.617449664,75.70950034,33.95012981,109.6596301,52.10687634
8.255033557,2.617449664,76.17654998,33.95012981,110.1266798,51.6398267
8.355704698,2.617449664,76.64075348,33.95012981,110.5908833,51.17562319
8.456375839,2.617449664,61.32260544,26.66128334,87.98388878,66.49377123
8.55704698,2.617449664,61.68740023,26.66128334,88.34868357,66.12897645
8.657718121,2.617449664,48.51706852,22.00683164,70.52390016,79.29930816
8.758389262,2.617449664,48.79897785,22.00683164,70.80580949,79.01739883
8.859060403,2.617449664,49.07926795,22.00683164,71.08609959,78.73710873
8.959731544,2.617449664,49.35796639,22.00683164,71.36479802,78.45841029
9.060402685,2.617449664,49.63509998,22.00683164,71.64193162,78.1812767
9.161073826,2.617449664,49.9106948,22.00683164,71.91752644,77.90568188
9.261744966,2.617449664,50.18477619,22.00683164,72.19160783,77.63160049
9.362416107,2.617449664,50.45736881,22.00683164,72.46420045,77.35900787
9.463087248,2.617449664,50.72849667,22.00683164,72.73532831,77.08788001
9.563758389,2.617449664,50.99818313,22.00683164,73.00501477,76.81819355
9.66442953,2.617449664,51.26645093,22.00683164,73.27328257,76.54992575
9.765100671,2.617449664,34.53610767,12.33193686,46.86804453,93.28026901
9.865771812,2.617449664,34.71403549,12.33193686,47.04597235,93.10234119
9.966442953,2.617449664,34.89105598,12.33193686,47.22299284,92.9253207
10.06711409,2.617449664,35.06718287,12.33193686,47.39911973,92.7491938
10.16778523,2.617449664,35.24242958,12.33193686,47.57436644,92.5739471
10.26845638,2.617449664,35.41680915,12.33193686,47.74874601,92.39956753
10.36912752,2.617449664,35.59033434,12.33193686,47.9222712,92.22604234
10.46979866,2.617449664,35.76301759,12.33193686,48.09495445,92.05335909
10.5704698,2.617449664,35.93487103,12.33193686,48.26680789,91.88150565
10.67114094,2.617449664,36.10590651,12.33193686,48.43784337,91.71047017
10.77181208,2.617449664,36.27613559,12.33193686,48.60807245,91.54024108
10.87248322,2.617449664,36.44556959,12.33193686,48.77750645,91.37080709
10.97315436,2.617449664,36.61421954,12.33193686,48.9461564,91.20215714
11.0738255,2.617449664,36.78209622,12.33193686,49.11403308,91.03428046
11.17449664,2.617449664,36.94921017,12.33193686,49.28114703,90.86716651
11.27516779,2.617449664,37.11557169,12.33193686,49.44750855,90.70080499
11.37583893,2.617449664,37.28119086,12.33193686,49.61312772,90.53518582
11.47651007,2.617449664,37.44607753,12.33193686,49.77801439,90.37029915
11.57718121,2.617449664,37.61024133,12.33193686,49.94217819,90.20613535
11.67785235,2.617449664,37.77369169,12.33193686,50.10562855,90.04268499
11.77852349,2.617449664,37.93643782,12.33193686,50.26837468,89.87993886
11.87919463,2.617449664,38.09848875,12.33193686,50.43042561,89.71788792
11.97986577,2.617449664,38.25985333,12.33193686,50.59179019,89.55652335
12.08053691,2.617449664,38.42054018,12.33193686,50.75247704,89.3958365
12.18120805,2.617449664,38.58055779,12.33193686,50.91249465,89.23581889
12.28187919,2.617449664,38.73991444,12.33193686,51.0718513,89.07646224
12.38255034,2.617449664,38.89861826,12.33193686,51.23055512,88.91775842
12.48322148,2.617449664,39.0566772,12.33193686,51.38861406,88.75969948
12.58389262,2.617449664,20.37609798,6.627373554,27.00347153,107.4402787
12.68456376,2.617449664,20.45756913,6.627373554,27.08494269,107.3588075
12.7852349,2.617449664,20.53871712,6.627373554,27.16609068,107.2776596
12.88590604,2.617449664,20.61954576,6.627373554,27.24691931,107.1968309
12.98657718,2.617449664,20.70005878,6.627373554,27.32743233,107.1163179
13.08724832,2.617449664,20.78025985,6.627373554,27.40763341,107.0361168
13.18791946,2.617449664,20.86015258,6.627373554,27.48752614,106.9562241
13.2885906,2.617449664,20.9397405,6.627373554,27.56711405,106.8766362
13.38926174,2.617449664,21.01902706,6.627373554,27.64640061,106.7973496
13.48993289,2.617449664,21.09801566,6.627373554,27.72538922,106.718361
13.59060403,2.617449664,21.17670964,6.627373554,27.80408319,106.639667
13.69127517,2.617449664,21.25511227,6.627373554,27.88248582,106.5612644
13.79194631,2.617449664,21.33322676,6.627373554,27.96060032,106.4831499
13.89261745,2.617449664,0,0,0,127.8163767
13.99328859,2.617449664,0,0,0,127.8163767
14.09395973,2.617449664,0,0,0,127.8163767
14.19463087,2.617449664,0,0,0,127.8163767
14.29530201,2.617449664,0,0,0,127.8163767
14.39597315,2.617449664,0,0,0,127.8163767
14.4966443,2.617449664,0,0,0,127.8163767
14.59731544,2.617449664,0,0,0,127.8163767
14.69798658,2.617449664,0,0,0,127.8163767
14.79865772,2.617449664,0,0,0,127.8163767
14.89932886,2.617449664,0,0,0,127.8163767
15,2.617449664,0,0,0,127.8163767
0,2.718120805,-1,108.3248322,107.3248322,126.7244498
0.1006711409,2.718120805,9.067114094,108.3248322,117.3919463,116.6573358
0.2013422819,2.718120805,19.13422819,108.3248322,127.4590604,106.5902217
0.3020134228,2.718120805,29.20134228,108.3248322,137.5261745,96.52310757
0.4026845638,2.718120805,39.26845638,108.3248322,147.5932886,86.45599347
0.5033557047,2.718120805,49.33557047,108.3248322,157.6604027,76.38887938
0.6040268456,2.718120805,59.40268456,108.3248322,167.7275168,75.61518684
