trial,trial_seed,n_users,ratio,cE,cN,final_pE,final_pN,price_margin_E,price_margin_N,comp_utilization,band_utilization,offloading_ratio,offloading_size,social_cost,esp_revenue,nsp_revenue,joint_revenue,restricted_gap,outer_iterations,stage2_oracle_calls,runtime_sec,stage1_method,stopping_reason
5,502381,50,0.1,0.01,0.09999999999999999,2.46288313507871,1.6787850073349242,2.4528831350787104,1.578785007334924,0.29150183241823013,1.0,0.18,9,1167.2953262790736,71.50199285832171,63.15140029339696,134.65339315171866,0.0,5,49,1.0071100005879998,vbbr_brd,verified_gain_tolerance
5,502381,50,0.3,0.01,0.03333333333333333,2.46288313507871,1.6787850073349242,2.4528831350787104,1.6454516740015908,0.29150183241823013,1.0,0.18,9,1167.2953262790736,71.50199285832171,65.81806696006363,137.32005981838535,0.0,5,49,1.075419400818646,vbbr_brd,verified_gain_tolerance
5,502381,50,1.0,0.01,0.01,2.46288313507871,1.6787850073349242,2.4528831350787104,1.6687850073349242,0.29150183241823013,1.0,0.18,9,1167.2953262790736,71.50199285832171,66.75140029339697,138.25339315171868,0.0,5,49,1.1615271996706724,vbbr_brd,verified_gain_tolerance
5,502381,50,3.0,0.01,0.0033333333333333335,2.46288313507871,1.6787850073349242,2.4528831350787104,1.6754516740015908,0.29150183241823013,1.0,0.18,9,1167.2953262790736,71.50199285832171,67.01806696006363,138.52005981838533,0.0,5,49,0.9557648003101349,vbbr_brd,verified_gain_tolerance
5,502381,50,10.0,0.01,0.001,2.46288313507871,1.6787850073349242,2.4528831350787104,1.6777850073349243,0.29150183241823013,1.0,0.18,9,1167.2953262790736,71.50199285832171,67.11140029339697,138.6133931517187,0.0,5,49,1.0919466996565461,vbbr_brd,verified_gain_tolerance
5,502381,50,30.0,0.01,0.0003333333333333333,2.46288313507871,1.6787850073349242,2.4528831350787104,1.678451674001591,0.29150183241823013,1.0,0.18,9,1167.2953262790736,71.50199285832171,67.13806696006364,138.64005981838534,0.0,5,49,1.0283188000321388,vbbr_brd,verified_gain_tolerance
5,502381,50,100.0,0.01,0.0001,2.46288313507871,1.6787850073349242,2.4528831350787104,1.6786850073349242,0.29150183241823013,1.0,0.18,9,1167.2953262790736,71.50199285832171,67.14740029339697,138.6493931517187,0.0,5,49,0.9535702997818589,vbbr_brd,verified_gain_tolerance
5,502381,50,300.0,0.01,3.3333333333333335e-05,2.46288313507871,1.6787850073349242,2.4528831350787104,1.6787516740015909,0.29150183241823013,1.0,0.18,9,1167.2953262790736,71.50199285832171,67.15006696006364,138.65205981838534,0.0,5,49,1.0837217001244426,vbbr_brd,verified_gain_tolerance
5,502381,50,1000.0,0.01,1e-05,2.46288313507871,1.6787850073349242,2.4528831350787104,1.6787750073349241,0.29150183241823013,1.0,0.18,9,1167.2953262790736,71.50199285832171,67.15100029339696,138.65299315171868,0.0,5,49,0.966355400159955,vbbr_brd,verified_gain_tolerance
6,502382,50,0.001,0.01,10.0,0.24257342271659413,15.473864794421655,0.23257342271659412,5.4738647944216545,0.22547650758001395,0.07164543322187122,0.04,2,1222.5717166594973,5.243984311006792,15.68709658377154,20.931080894778333,0.0,4,42,0.15189209952950478,vbbr_brd,verified_gain_tolerance
6,502382,50,0.003,0.01,3.3333333333333335,1.478984751882951,8.252305459162868,1.468984751882951,4.918972125829534,0.13454560316887265,0.14712711133982248,0.06,3,1214.2854810169556,19.764543948796838,28.9485663853762,48.71311033417304,0.0,7,64,0.6746135000139475,vbbr_brd,verified_gain_tolerance
6,502382,50,0.01,0.01,1.0,3.0557430558256318,3.2153518298718256,3.045743055825632,2.2153518298718256,0.18286434836759163,0.4597397608344256,0.12,6,1188.9859721973305,55.695781919867144,40.73941281717521,96.43519473704235,0.0,4,43,0.6851633992046118,vbbr_brd,verified_gain_tolerance
6,502382,50,0.03,0.01,0.33333333333333337,3.6050239448073103,2.689025884624899,3.5950239448073105,2.3556925512915656,0.16835785451658672,0.5027230807352085,0.12,6,1188.5043226771206,60.5250518283515,47.37044066601116,107.89549249436266,0.0,3,37,0.6531827999278903,vbbr_brd,verified_gain_tolerance
6,502382,50,0.1,0.01,0.09999999999999999,3.6050239448073103,2.689025884624899,3.5950239448073105,2.589025884624899,0.16835785451658672,0.5027230807352085,0.12,6,1188.5043226771206,60.5250518283515,52.06252275287311,112.5875745812246,0.0,3,37,0.6699119992554188,vbbr_brd,verified_gain_tolerance
6,502382,50,0.3,0.01,0.03333333333333333,3.6050239448073103,2.689025884624899,3.5950239448073105,2.655692551291566,0.16835785451658672,0.5027230807352085,0.12,6,1188.5043226771206,60.5250518283515,53.40311763483367,113.92816946318517,0.0,3,37,0.6024321001023054,vbbr_brd,verified_gain_tolerance
6,502382,50,1.0,0.01,0.01,3.6050239448073103,2.689025884624899,3.5950239448073105,2.6790258846248993,0.16835785451658672,0.5027230807352085,0.12,6,1188.5043226771206,60.5250518283515,53.87232584351987,114.39737767187137,0.0,3,37,0.5404277006164193,vbbr_brd,verified_gain_tolerance
