pN\pE,0.01,0.3095,0.609,0.9085,1.208,1.5075,1.807,2.1065,2.406,2.7055,3.005,3.3045,3.604,3.9035,4.203,4.5025,4.802,5.1015,5.401,5.7005,6
0.01,361.228357436,361.128625262,375.590243436,319.534569573,285.763953393,278.400979075,289.765755245,288.054621714,299.181699774,297.444259353,283.174558397,281.62115285,282.385779984,290.862449523,292.803587769,303.104547056,313.066759538,334.605746878,341.880507518,363.831027842,373.299130075
0.3095,349.25272661,349.152995643,363.618976856,307.563302993,274.038468904,266.683451397,278.009325998,276.300685671,287.432746649,285.697760151,271.42775213,269.87662946,270.644017206,279.160116043,292.803587769,299.861847465,322.290740524,332.230040712,341.880507518,363.831027842,373.299130075
0.609,337.277095731,337.177365971,351.647710276,295.592036413,262.312467198,254.965377836,266.252463749,264.546309624,275.683351049,273.950811257,259.680483375,258.131635625,268.130161001,279.108507573,289.671090802,312.035008351,333.81935386,344.114191252,354.109863446,363.831027842,373.299130075
0.9085,325.3014648,325.201736245,326.654751136,283.620769833,250.585949539,243.246760028,254.495169533,252.791494702,259.928649574,259.235860407,257.654725067,256.682713128,268.130161001,290.439167995,312.212975344,323.196765442,333.81935386,344.114191252,354.109863446,375.867631509,385.648966494
1.208,313.325833815,313.687309003,314.683484556,272.00390796,241.849504866,228.662620312,253.987009999,258.640530472,256.983817943,256.366732453,254.779716849,267.102978293,288.995754163,300.828423547,312.212975344,323.196765442,333.81935386,364.990085531,375.592151189,385.903055867,395.945546213
1.5075,301.576238315,301.782568724,302.712217976,260.03264138,230.123128046,240.699026491,257.98320211,256.275133841,254.611923155,252.989617183,256.372070058,276.657478533,288.995754163,309.126069042,320.824636961,332.11138911,354.07070564,364.990085531,375.592151189,385.903055867,408.063562868
1.807,289.86919743,302.336354944,290.740951396,257.393799774,246.953480034,243.961949229,255.74883042,253.240944958,251.580135457,255.491254135,263.742652245,284.28842528,296.967023265,309.126069042,320.824636961,342.80369151,354.07070564,376.160702242,387.087246883,397.713719486,408.063562868
2.1065,291.842467837,290.43208444,283.289271743,279.511949553,246.70557368,241.226752441,253.382677929,250.469676761,254.859670292,270.51611023,271.017373843,284.28842528,296.967023265,309.126069042,331.153563183,353.295287849,364.907131883,376.160702242,387.087246883,397.713719486,408.063562868
2.406,288.601231067,287.016401703,297.395815384,276.316164289,242.965182338,237.523669193,226.08305033,266.346410553,271.251009667,253.153157171,271.017373843,284.28842528,296.967023265,328.843837112,341.288604307,353.295287849,364.907131883,376.160702242,387.087246883,397.713719486,408.063562868
