pN\pE,0.01,0.3095,0.609,0.9085,1.208,1.5075,1.807,2.1065,2.406,2.7055,3.005,3.3045,3.604,3.9035,4.203,4.5025,4.802,5.1015,5.401,5.7005,6
0.01,277.368357436,277.268625262,303.710243436,259.634569573,225.863953393,230.480979075,246.803861427,247.879375207,262.001354715,263.52217062,252.858846852,255.403124376,256.167751509,269.249484594,271.455322468,282.823342519,292.785555001,317.065891438,324.340652079,344.33001756,354.679860942
0.3095,277.37272661,277.272995643,303.718976856,259.643302993,226.118468904,230.743451397,247.02743218,248.105439164,262.232401589,263.755671418,253.092040585,255.638600985,256.405988731,269.527151115,283.435322468,291.560642928,311.4736915,322.727261859,333.653806499,344.280279103,354.630122484
0.609,277.377095731,277.277365971,303.727710276,259.652036413,226.372467198,231.005377836,247.250569931,248.331063117,262.463005989,263.988722524,253.32477183,255.87360715,262.525518312,275.460135186,287.904902381,299.911585923,311.523429957,322.777000316,333.703544957,344.33001756,354.679860942
0.9085,273.604225282,277.281736245,290.714751136,259.660769833,226.625949539,231.266760028,247.473275715,248.556248195,254.70212139,248.897378057,249.561502644,250.724671729,264.211980721,277.146597595,289.59136479,301.598048331,313.209892366,324.463462725,335.390007366,346.016479969,356.36632335
1.208,265.520369824,277.747309003,290.723484556,260.02390796,229.869504866,228.168130926,252.240050739,247.290817348,248.162759375,249.920025629,250.578269953,254.616447255,268.103756247,281.03837312,293.483140316,305.489823857,317.101667892,328.355238251,339.281782891,349.908255495,360.258098876
1.5075,253.770774324,277.822568724,290.732217976,253.570921351,230.123128046,229.004705049,243.91586083,244.925420717,245.790864586,246.542910359,242.236793119,254.616447255,268.103756247,281.03837312,293.483140316,305.489823857,317.101667892,328.355238251,339.281782891,349.908255495,360.258098876
1.807,250.884792007,290.356354944,288.051213819,255.012069301,229.809199424,233.222294288,249.967281662,250.24604351,251.580135457,248.443289041,249.319953426,263.437505823,276.924814815,289.859431689,302.304198884,314.310882425,325.92272646,337.176296819,348.10284146,358.729314063,369.079157444
2.1065,255.386716969,281.546740612,273.560676019,265.81167049,226.980820188,233.481998949,250.596030619,250.469676761,248.506930802,250.457202192,251.848607981,265.966160379,279.453469371,292.388086244,304.83285344,316.839536981,328.451381016,339.704951375,350.631496015,361.257968619,371.607812
2.406,254.863108355,279.00397094,281.679491086,265.82040391,226.027076156,232.565563011,226.08305033,249.798238647,251.023381619,235.811877288,254.566236137,268.683788534,282.171097526,295.1057144,307.550481595,319.557165137,331.169009171,342.42257953,353.349124171,363.975596774,374.325440156
