pE,pN,value_mean,value_std
4.042553191,0.7893617021,59.72477051,0
4.190425532,0.7893617021,60.81261577,0
4.338297872,0.7893617021,61.8813406,0
4.486170213,0.7893617021,62.93191909,0
4.634042553,0.7893617021,63.96524532,0
4.781914894,0.7893617021,53.88703802,0
4.929787234,0.7893617021,45.97894785,0
5.077659574,0.7893617021,46.66620003,0
5.225531915,0.7893617021,47.34347705,0
5.373404255,0.7893617021,48.01120105,0
5.521276596,0.7893617021,48.66976521,0
5.669148936,0.7893617021,49.31953646,0
5.817021277,0.7893617021,49.96085785,0
5.964893617,0.7893617021,50.59405071,0
6.112765957,0.7893617021,51.2194165,0
6.260638298,0.7893617021,51.83723849,0
6.408510638,0.7893617021,39.63545392,0
6.556382979,0.7893617021,40.09154073,0
6.704255319,0.7893617021,40.54249711,0
6.85212766,0.7893617021,40.98849241,0
7,0.7893617021,41.42968683,0
0.05,0.9372340426,4,0
0.1978723404,0.9372340426,18.78723404,0
0.3457446809,0.9372340426,25.69050295,0
0.4936170213,0.9372340426,30.25979537,0
0.6414893617,0.9372340426,34.66017746,0
0.7893617021,0.9372340426,34.37226143,0
0.9372340426,0.9372340426,37.52946834,0
1.085106383,0.9372340426,40.44104345,0
1.232978723,0.9372340426,43.15669533,0
1.380851064,0.9372340426,45.71133714,0
1.528723404,0.9372340426,48.13060268,0
1.676595745,0.9372340426,50.43397052,0
1.824468085,0.9372340426,52.63665345,0
1.972340426,0.9372340426,54.75080185,0
2.120212766,0.9372340426,56.78630293,0
2.268085106,0.9372340426,52.63036898,0
2.415957447,0.9372340426,54.33367534,0
2.563829787,0.9372340426,55.9851873,0
2.711702128,0.9372340426,57.58936047,0
2.859574468,0.9372340426,59.15004609,0
3.007446809,0.9372340426,60.67059993,0
3.155319149,0.9372340426,52.72848932,0
3.303191489,0.9372340426,53.95756784,0
3.45106383,0.9372340426,55.15926736,0
3.59893617,0.9372340426,56.33533988,0
3.746808511,0.9372340426,57.48735814,0
3.894680851,0.9372340426,58.61674032,0
4.042553191,0.9372340426,59.72477051,0
4.190425532,0.9372340426,60.81261577,0
4.338297872,0.9372340426,51.31566977,0
4.486170213,0.9372340426,52.18687162,0
4.634042553,0.9372340426,44.57266579,0
4.781914894,0.9372340426,45.28126635,0
4.929787234,0.9372340426,45.97894785,0
5.077659574,0.9372340426,46.66620003,0
5.225531915,0.9372340426,47.34347705,0
5.373404255,0.9372340426,48.01120105,0
5.521276596,0.9372340426,48.66976521,0
5.669148936,0.9372340426,49.31953646,0
5.817021277,0.9372340426,49.96085785,0
5.964893617,0.9372340426,50.59405071,0
6.112765957,0.9372340426,38.7071616,0
6.260638298,0.9372340426,39.1740575,0
6.408510638,0.9372340426,39.63545392,0
6.556382979,0.9372340426,40.09154073,0
6.704255319,0.9372340426,40.54249711,0
6.85212766,0.9372340426,40.98849241,0
7,0.9372340426,26.1052098,0
0.05,1.085106383,4,0
0.1978723404,1.085106383,18.78723404,0
0.3457446809,1.085106383,25.69050295,0
0.4936170213,1.085106383,30.25979537,0
0.6414893617,1.085106383,34.66017746,0
0.7893617021,1.085106383,34.37226143,0
0.9372340426,1.085106383,37.52946834,0
1.085106383,1.085106383,40.44104345,0
1.232978723,1.085106383,43.15669533,0
1.380851064,1.085106383,45.71133714,0
1.528723404,1.085106383,48.13060268,0
1.676595745,1.085106383,50.43397052,0
1.824468085,1.085106383,52.63665345,0
1.972340426,1.085106383,54.75080185,0
2.120212766,1.085106383,56.78630293,0
2.268085106,1.085106383,52.63036898,0
2.415957447,1.085106383,54.33367534,0
2.563829787,1.085106383,55.9851873,0
2.711702128,1.085106383,48.85609263,0
2.859574468,1.085106383,50.18010457,0
3.007446809,1.085106383,51.47007061,0
3.155319149,1.085106383,52.72848932,0
3.303191489,1.085106383,53.95756784,0
3.45106383,1.085106383,55.15926736,0
3.59893617,1.085106383,56.33533988,0
3.746808511,1.085106383,57.48735814,0
3.894680851,1.085106383,48.60847001,0
4.042553191,1.085106383,49.52731422,0
4.190425532,1.085106383,42.37583058,0
4.338297872,1.085106383,43.12054616,0
4.486170213,1.085106383,43.85261689,0
4.634042553,1.085106383,44.57266579,0
4.781914894,1.085106383,45.28126635,0
4.929787234,1.085106383,45.97894785,0
5.077659574,1.085106383,46.66620003,0
5.225531915,1.085106383,47.34347705,0
5.373404255,1.085106383,48.01120105,0
5.521276596,1.085106383,48.66976521,0
5.669148936,1.085106383,37.2713982,0
5.817021277,1.085106383,37.75605289,0
5.964893617,1.085106383,38.23456476,0
6.112765957,1.085106383,38.7071616,0
6.260638298,1.085106383,39.1740575,0
6.408510638,1.085106383,39.63545392,0
6.556382979,1.085106383,25.26203218,0
6.704255319,1.085106383,25.54618376,0
6.85212766,1.085106383,25.82720932,0
7,1.085106383,26.1052098,0
0.05,1.232978723,4,0
0.1978723404,1.232978723,18.78723404,0
0.3457446809,1.232978723,25.69050295,0
0.4936170213,1.232978723,30.25979537,0
0.6414893617,1.232978723,34.66017746,0
0.7893617021,1.232978723,34.37226143,0
0.9372340426,1.232978723,37.52946834,0
1.085106383,1.232978723,40.44104345,0
1.232978723,1.232978723,43.15669533,0
1.380851064,1.232978723,45.71133714,0
1.528723404,1.232978723,48.13060268,0
1.676595745,1.232978723,50.43397052,0
1.824468085,1.232978723,52.63665345,0
1.972340426,1.232978723,54.75080185,0
2.120212766,1.232978723,56.78630293,0
2.268085106,1.232978723,52.63036898,0
2.415957447,1.232978723,46.09412318,0
2.563829787,1.232978723,47.4951879,0
2.711702128,1.232978723,48.85609263,0
2.859574468,1.232978723,50.18010457,0
3.007446809,1.232978723,51.47007061,0
3.155319149,1.232978723,52.72848932,0
3.303191489,1.232978723,53.95756784,0
3.45106383,1.232978723,55.15926736,0
3.59893617,1.232978723,46.71659775,0
3.746808511,1.232978723,47.67191947,0
3.894680851,1.232978723,40.84568679,0
4.042553191,1.232978723,41.61779138,0
4.190425532,1.232978723,42.37583058,0
4.338297872,1.232978723,43.12054616,0
4.486170213,1.232978723,43.85261689,0
4.634042553,1.232978723,44.57266579,0
4.781914894,1.232978723,45.28126635,0
4.929787234,1.232978723,45.97894785,0
5.077659574,1.232978723,46.66620003,0
5.225531915,1.232978723,47.34347705,0
5.373404255,1.232978723,36.28267257,0
5.521276596,1.232978723,36.78035784,0
5.669148936,1.232978723,37.2713982,0
5.817021277,1.232978723,37.75605289,0
5.964893617,1.232978723,38.23456476,0
6.112765957,1.232978723,24.38972273,0
6.260638298,1.232978723,24.68391794,0
6.408510638,1.232978723,24.97464788,0
6.556382979,1.232978723,25.26203218,0
6.704255319,1.232978723,25.54618376,0
6.85212766,1.232978723,25.82720932,0
